,film_id,rank
181,tt0116282,3
182,tt1951266,4
183,tt0058182,7
184,tt4225622,9
185,tt2975590,10
186,tt0096874,10
187,tt0121765,9
188,tt0338013,8
189,tt0098929,8
190,tt14297960,7
191,tt5034838,7
192,tt12361974,9
193,tt1617661,7
194,tt0944947,10
195,tt4154664,8
196,tt8111088,9
197,tt9601584,9
198,tt10161310,9
199,tt10161312,8
200,tt0088247,9
201,tt0103639,5
202,tt0082971,6
203,tt0482571,9
204,tt0078748,9
205,tt0109830,9
206,tt0120737,6
207,tt0167260,8
208,tt0110912,10
209,tt0050083,9
210,tt0368226,10
211,tt0468569,9
212,tt0167261,6
213,tt1375666,10
214,tt0120815,10
215,tt0120689,9
216,tt0103064,10
217,tt0172495,9
218,tt4154756,9
219,tt4633694,10
220,tt1853728,10
221,tt0081505,10
222,tt0057012,9
223,tt0364569,10
224,tt0090605,10
225,tt2380307,10
226,tt0361748,10
227,tt0062622,9
228,tt0093058,10
229,tt0071853,10
230,tt0096283,8
231,tt0434409,10
232,tt0084787,9
233,tt0266697,9
234,tt0978762,9
235,tt2119532,8
236,tt1392190,10
237,tt0093779,9
238,tt0133093,10
239,tt0068646,9
240,tt0111161,9
241,tt5922786,10
242,tt0051047,10
243,tt0093164,7
244,tt0443680,3
245,tt0098093,8
246,tt4400994,10
247,tt3480822,5
248,tt0387877,2
249,tt0091042,8
250,tt3704428,9
251,tt0119013,4
252,tt0101764,4
253,tt0065104,5
254,tt1877830,6
255,tt4998632,4
256,tt0100053,6
257,tt2870756,7
258,tt0337978,9
259,tt0077294,10
260,tt10323676,9
261,tt0086567,9
262,tt0044205,9
263,tt0061619,10
264,tt0060903,9
265,tt7657566,10
266,tt11466222,2
267,tt11729298,10
268,tt8110232,2
269,tt0063364,4
270,tt3581652,9
271,tt11245972,9
272,tt0068423,6
273,tt0062151,4
274,tt0407304,10
275,tt8750122,3
276,tt0082846,7
277,tt0088414,5
278,tt9619798,8
279,tt0079844,10
280,tt0043255,8
281,tt0078718,5
282,tt0800325,6
283,tt16532590,6
284,tt0065547,9
285,tt10366460,10
286,tt0072926,9
287,tt0071110,10
288,tt0095977,6
289,tt0093855,3
290,tt0088128,9
291,tt1210166,9
292,tt0044706,5
293,tt0068617,9
294,tt0072856,3
295,tt0080097,5
296,tt0087182,6
297,tt0021746,8
298,tt6802400,8
299,tt1160419,9
300,tt0882742,7
301,tt0087265,9
302,tt1924245,9
303,tt0096193,7
304,tt0095662,4
305,tt0095963,6
306,tt6334354,7
307,tt9347730,8
308,tt11252248,8
309,tt0086066,7
310,tt0071369,6
311,tt0048233,10
312,tt0417148,5
313,tt0043432,7
314,tt0080025,9
315,tt14592064,10
316,tt12623000,7
317,tt0074553,6
318,tt0196216,5
319,tt0046801,8
320,tt6079772,7
321,tt0072705,9
322,tt0870154,3
323,tt0758746,4
324,tt0167261,9
325,tt8749074,6
326,tt0092156,6
327,tt0088757,6
328,tt0088117,5
329,tt0065150,8
330,tt0045784,4
331,tt8376234,8
332,tt11199410,6
333,tt0086370,5
334,tt0098343,10
335,tt0086896,5
336,tt0084329,7
337,tt1859650,8
338,tt0120669,5
339,tt0118749,4
340,tt0106701,8
341,tt4513678,8
342,tt10457482,6
343,tt0089126,8
344,tt0130827,7
345,tt0080724,10
346,tt0040369,10
347,tt0241527,8
348,tt13156316,8
349,tt0048593,8
350,tt0398165,7
351,tt0104009,8
352,tt0049036,5
353,tt0085542,8
354,tt0044851,8
355,tt0088846,5
356,tt9686708,6
357,tt4685762,2
358,tt0097637,7
359,tt1386697,7
360,tt0030910,6
361,tt0075222,5
362,tt14501740,7
363,tt0103956,7
364,tt0084070,7
365,tt0108174,7
366,tt0052876,5
367,tt0099253,8
368,tt8784956,4
369,tt0993846,7
370,tt0071361,8
371,tt0080684,8
372,tt0268380,8
373,tt0063050,5
374,tt0085244,5
375,tt0071565,7
376,tt0102057,5
377,tt0070909,8
378,tt0092493,8
379,tt0084695,5
380,tt0335345,10
381,tt0074256,3
382,tt0046802,6
383,tt6878306,10
384,tt0040732,7
385,tt0096895,7
386,tt2222042,9
387,tt0077394,9
388,tt8560172,8
389,tt1853728,3
390,tt0066907,3
391,tt8704802,7
392,tt0372784,5
393,tt0074254,8
394,tt1502407,5
395,tt0359203,9
396,tt3513548,10
397,tt8579674,7
398,tt0073636,8
399,tt3794354,5
400,tt0047413,8
401,tt0373051,9
402,tt13269536,7
403,tt0083833,9
404,tt7547410,8
405,tt0078087,3
406,tt0083001,4
407,tt0120338,7
408,tt0085615,10
409,tt0076776,7
410,tt0055205,7
411,tt0066970,5
412,tt0041196,5
413,tt0062482,4
414,tt13646412,6
415,tt1365519,8
416,tt1086064,8
417,tt6450804,6
418,tt0087222,2
419,tt0060165,10
420,tt2197936,6
421,tt0049092,5
422,tt0059726,8
423,tt0070034,5
424,tt9419834,5
425,tt0348836,8
426,tt0045737,5
427,tt0078812,2
428,tt0086325,2
429,tt0838283,8
430,tt0097778,8
431,tt2312718,10
432,tt0059944,4
433,tt0044488,8
434,tt9794630,3
435,tt0103874,6
436,tt0058725,8
437,tt0083806,9
438,tt0049656,9
439,tt0071675,5
440,tt6924650,6
441,tt8946378,8
442,tt19637852,5
443,tt14271498,1
444,tt7632118,8
445,tt4081630,1
446,tt11815682,5
447,tt5315212,6
448,tt10166622,1
449,tt19034522,4
450,tt14959710,5
451,tt2180339,1
452,tt1877830,7
453,tt16232892,6
454,tt10731032,6
455,tt17036612,7
456,tt15250706,7
457,tt12878838,5
458,tt14171256,5
459,tt13824204,2
460,tt10293406,4
461,tt13575806,10
462,tt13819960,4
463,tt12286260,3
464,tt7335184,5
465,tt10665338,3
466,tt15125616,7
467,tt5226698,9
468,tt4676574,6
469,tt9617582,5
470,tt6802400,4
471,tt5071412,8
472,tt10121392,2
473,tt11828492,3
474,tt6111574,7
475,tt11650492,4
476,tt9569546,4
477,tt13353168,4
478,tt5363618,7
479,tt8206668,5
480,tt9698442,9
481,tt0093693,8
482,tt9140342,8
483,tt5144174,4
484,tt10985096,1
485,tt13017992,6
486,tt4798836,7
487,tt7569576,8
488,tt0283520,8
489,tt12264402,8
490,tt4685762,4
491,tt8962124,6
492,tt10306228,3
493,tt10982034,5
494,tt11394468,7
495,tt9612516,1
496,tt7139936,7
497,tt7545266,3
498,tt13872248,8
499,tt9660182,10
500,tt14043966,3
501,tt0078531,10
502,tt5785668,1
503,tt9670334,1
504,tt6385680,1
505,tt10131024,1
506,tt0081573,10
507,tt11712058,10
508,tt0074540,10
509,tt9174558,10
510,tt4009460,1
511,tt9032400,10
512,tt14876294,10
513,tt0091223,10
514,tt1129423,1
515,tt4824308,1
516,tt6652708,1
517,tt0116683,10
518,tt14449392,10
519,tt1721247,10
520,tt1924245,3
521,tt7235466,10
522,tt0181836,10
523,tt13198946,10
524,tt9442842,10
525,tt0085636,10
526,tt1295085,1
527,tt13309978,10
528,tt9252156,10
529,tt0070948,10
530,tt5867314,10
531,tt0085750,10
532,tt13694628,10
533,tt0051554,10
534,tt0050280,10
535,tt0077766,10
536,tt3480822,10
537,tt0077788,10
538,tt5532280,10
539,tt3758814,10
540,tt0082495,10
541,tt1321510,10
542,tt13361442,1
543,tt4154664,10
544,tt14423802,10
545,tt6111574,5
546,tt9352356,10
547,tt1822469,10
548,tt1196946,10
549,tt5109280,10
550,tt3526078,10
551,tt9208876,10
552,tt6741278,10
553,tt2357866,1
554,tt10949294,10
555,tt11083552,10
556,tt9471404,1
557,tt9140560,10
558,tt8657270,1
559,tt11456054,1
560,tt5034838,10
561,tt13788842,1
562,tt0075909,10
563,tt0072400,10
564,tt0067039,10
565,tt0064366,10
566,tt0072000,10
567,tt0071431,10
568,tt0073195,10
569,tt7556122,10
570,tt2561546,10
571,tt8639326,1
572,tt4761112,10
573,tt0079024,10
574,tt3529110,10
575,tt0185102,10
576,tt3465580,1
577,tt7745080,1
578,tt0069005,10
579,tt10717932,10
580,tt0401729,10
581,tt13154418,10
582,tt9788828,1
583,tt10417596,10
584,tt10323338,10
585,tt0120903,10
586,tt4351684,1
587,tt10266874,10
588,tt0073754,10
589,tt6851966,1
590,tt1620981,10
591,tt7434506,1
592,tt9543062,1
593,tt0101206,10
594,tt10573346,10
595,tt10324122,10
596,tt10065694,1
597,tt0080339,10
598,tt5829032,1
599,tt6318954,1
600,tt4154756,10
601,tt0078158,10
602,tt9139220,10
603,tt7349950,6
604,tt0073600,10
605,tt5027774,10
606,tt0072951,10
607,tt9024106,1
608,tt0082696,10
609,tt0085067,10
610,tt0075809,10
611,tt0253867,10
612,tt0075527,10
613,tt0072564,10
614,tt1727372,10
615,tt5829032,1
616,tt6318954,1
617,tt4154756,10
618,tt0078158,10
619,tt9139220,10
620,tt7349950,6
621,tt0073600,10
622,tt5027774,10
623,tt0072951,10
624,tt9024106,1
625,tt0082696,10
626,tt0085067,10
627,tt0075809,10
628,tt0253867,10
629,tt0075527,10
630,tt0072564,10
631,tt1727372,10
