,film_id,rank
394,tt14940934,3
395,tt11110664,6
396,tt7368680,6
397,tt3756098,6
398,tt9357288,2
399,tt14396196,1
400,tt1078931,3
401,tt11110668,6
402,tt19729834,3
403,tt12306812,1
404,tt12306810,1
405,tt12286260,1
406,tt3362064,1
407,tt16404194,1
408,tt16274170,1
409,tt16310078,1
410,tt7275258,1
411,tt1697073,1
412,tt6736214,1
413,tt2177764,1
414,tt0211982,1
415,tt3797808,1
416,tt7130832,1
417,tt15822222,1
418,tt12058808,6
419,tt3714366,1
420,tt0260320,5
421,tt11464488,7
422,tt5321794,1
423,tt5325134,1
424,tt2210855,1
425,tt4582310,6
426,tt12632050,1
427,tt0185800,2
428,tt10568586,7
429,tt14063498,7
430,tt7044698,2
431,tt15759880,7
432,tt8980470,6
433,tt20865366,6
434,tt3985982,1
435,tt17276462,1
436,tt17220204,1
437,tt8570654,9
438,tt7147528,10
439,tt7098214,8
440,tt13327094,1
441,tt18278642,3
442,tt9861536,3
443,tt10642510,2
444,tt11211452,6
445,tt13676770,5
446,tt8145136,4
447,tt11211534,4
448,tt10366438,1
449,tt13291746,1
450,tt9824140,1
451,tt18360798,1
452,tt7141860,3
453,tt10837238,7
454,tt7544272,10
455,tt12262808,1
456,tt0970416,3
457,tt10329614,3
458,tt5532076,3
459,tt7929676,1
460,tt8145176,3
461,tt11327470,3
462,tt11327500,4
463,tt9223116,1
464,tt9223126,1
465,tt8300578,3
466,tt6733326,2
467,tt8300582,2
468,tt12734466,3
469,tt12001736,1
470,tt7836592,1
471,tt6650696,3
472,tt5044086,3
473,tt6825812,7
474,tt0089111,2
475,tt1380281,7
476,tt1390535,7
477,tt2014341,1
478,tt14577300,3
479,tt14577304,2
480,tt0116040,7
481,tt7817234,1
482,tt8609696,5
483,tt10751704,6
484,tt1774352,1
485,tt18346616,6
486,tt18950744,6
487,tt6852514,6
488,tt7035384,6
489,tt7067280,6
490,tt14683980,8
491,tt20243762,6
492,tt4520364,3
493,tt10843306,2
494,tt4517738,3
495,tt14433246,1
496,tt1025100,3
497,tt5822004,1
498,tt3530232,8
499,tt0776176,6
500,tt2047890,2
501,tt17939410,6
502,tt3497600,8
503,tt7543654,5
504,tt11110660,6
505,tt8444506,6
506,tt7368688,5
507,tt0109446,6
508,tt3173594,5
509,tt0460834,1
510,tt8196496,7
511,tt11016222,1
512,tt14513058,1
513,tt4054146,10
514,tt5870916,8
515,tt8094100,4
516,tt7368684,7
517,tt9578522,7
518,tt0306047,6
519,tt0114306,6
520,tt0085266,4
521,tt5476182,3
522,tt5839932,5
523,tt7281864,6
524,tt11904740,6
525,tt11241874,6
526,tt4861238,5
527,tt0367959,3
528,tt4652402,6
529,tt4162892,6
530,tt0243415,1
531,tt20448022,6
532,tt0879405,3
533,tt4847454,3
534,tt0105316,2
535,tt14683918,10
536,tt14683920,10
537,tt0095294,9
538,tt4460430,1
539,tt4573800,4
540,tt1038910,5
541,tt1415267,1
542,tt14591594,3
543,tt0110978,5
544,tt0080442,1
545,tt13235822,3
546,tt7449376,3
547,tt0401464,6
548,tt9015714,1
549,tt0086879,6
550,tt0088527,5
551,tt7545216,5
552,tt0117549,6
553,tt1991031,6
554,tt1954520,6
555,tt4281724,6
556,tt4147210,6
557,tt5703038,2
558,tt3037884,1
559,tt2137814,1
560,tt3799596,4
561,tt2958318,2
562,tt2332583,1
563,tt3949542,1
564,tt5611424,6
565,tt0319262,5
566,tt1683043,3
567,tt12764628,3
568,tt3503068,4
569,tt1236471,7
570,tt0227538,4
571,tt7914416,2
572,tt13427442,3
573,tt0244839,7
574,tt0475729,7
575,tt7969140,1
576,tt0757061,4
577,tt0178952,10
578,tt2048805,6
579,tt8981794,1
580,tt7634850,6
581,tt0515466,6
582,tt0346369,5
583,tt1561755,6
584,tt0655457,8
585,tt6854098,8
586,tt3444938,4
587,tt0865856,4
588,tt0208614,8
589,tt8210858,5
590,tt1231460,4
591,tt0136658,5
592,tt0046587,5
593,tt0080202,5
594,tt6231512,1
595,tt0203265,5
596,tt0115227,6
597,tt0115084,5
598,tt0137313,3
599,tt4067226,2
600,tt7364168,1
601,tt2380710,1
602,tt0249006,3
603,tt0301766,6
604,tt0329824,6
605,tt0421586,6
606,tt0283918,8
607,tt2072282,3
608,tt2241161,8
609,tt1095213,5
610,tt3874594,5
611,tt1469973,1
612,tt0305056,5
613,tt0402701,1
614,tt6026132,1
615,tt13609636,6
616,tt16266220,6
617,tt16266480,5
618,tt16265302,6
619,tt4114320,8
620,tt3881026,2
621,tt17842020,9
622,tt0096239,4
623,tt4029412,1
624,tt0477348,6
625,tt2383068,7
626,tt13560574,5
627,tt7134096,2
628,tt0280277,2
629,tt9337464,3
630,tt0433035,4
631,tt0091472,6
632,tt0716838,6
633,tt0716854,6
634,tt0716821,3
635,tt0716842,3
636,tt0716885,4
637,tt0716860,6
638,tt0716846,2
639,tt0098334,3
640,tt0082956,5
641,tt2402157,4
642,tt2101341,3
643,tt2171809,1
644,tt0099253,9
645,tt0387575,9
646,tt0462538,8
647,tt0090213,8
648,tt0107254,7
649,tt0032258,5
650,tt0037773,3
651,tt0038746,6
652,tt6020742,1
653,tt6277760,1
654,tt6993944,8
655,tt7542384,9
656,tt11937210,8
657,tt0044008,6
658,tt14512666,3
659,tt9907782,2
660,tt14849038,5
661,tt2747766,2
662,tt13188312,2
663,tt4948016,6
664,tt2481498,5
665,tt5788136,1
666,tt7316576,1
667,tt0088263,7
668,tt13546548,1
669,tt16740692,1
670,tt16588746,1
671,tt6450804,2
672,tt1340138,3
673,tt4480774,1
674,tt0119362,5
675,tt9515298,3
676,tt1538145,8
677,tt19872770,2
678,tt2226597,5
679,tt13918550,3
680,tt5834426,3
681,tt7456310,4
682,tt2317524,5
683,tt4694544,3
684,tt15331462,2
685,tt0822849,3
686,tt0805526,2
687,tt2815030,1
688,tt4194558,2
689,tt0091969,5
690,tt0093011,6
691,tt14413034,7
692,tt14413030,7
693,tt0327153,1
694,tt0427229,4
695,tt0207036,2
696,tt10856242,1
697,tt11274100,2
698,tt17052730,3
699,tt15241706,1
700,tt0181852,5
701,tt0218553,1
702,tt4196662,4
703,tt0074706,3
704,tt2024469,7
705,tt14242578,2
706,tt0293662,5
707,tt9097636,2
708,tt7820280,1
709,tt4463816,3
710,tt0829196,6
711,tt11394332,6
712,tt1323045,7
713,tt0112346,6
714,tt0230265,1
715,tt1833116,4
716,tt10278386,3
717,tt13157970,2
718,tt0202493,9
719,tt0221309,4
720,tt7711764,3
721,tt1517260,1
722,tt9639470,3
723,tt14174168,2
724,tt5367690,1
725,tt1234541,5
726,tt10262380,1
727,tt0102926,8
728,tt0212879,9
729,tt1130740,1
730,tt3280060,1
731,tt1480285,1
732,tt0937347,2
733,tt3293138,3
734,tt0906734,1
735,tt0120844,7
736,tt1087853,7
737,tt0435528,4
738,tt6852872,2
739,tt4058836,5
740,tt2257216,1
741,tt14413032,7
742,tt14413028,7
743,tt14413026,7
744,tt9742956,7
745,tt8388390,8
746,tt0307878,1
747,tt0292858,1
748,tt0481932,1
749,tt14867006,5
750,tt9244554,2
751,tt7837402,3
752,tt8952968,5
753,tt0113360,5
754,tt12098392,1
755,tt6069336,1
756,tt2147708,2
757,tt5704588,2
758,tt2194094,5
759,tt6483422,2
760,tt4834300,4
761,tt2522376,2
762,tt7072824,2
763,tt3448226,6
764,tt4146622,4
765,tt1337057,7
766,tt2569236,4
767,tt14546630,3
768,tt3195238,2
769,tt19733690,6
770,tt0324133,3
771,tt8479092,2
772,tt5953854,1
773,tt0977855,2
774,tt6427912,5
775,tt16741382,3
776,tt11218374,3
777,tt2304491,3
778,tt2975590,10
779,tt18689424,10
780,tt0158423,2
781,tt6668220,3
782,tt1838434,1
783,tt2186659,1
784,tt4866056,1
785,tt10872600,5
786,tt10195452,5
787,tt10218886,3
788,tt1649951,5
789,tt17494234,4
790,tt11191040,3
791,tt14791730,2
792,tt12428956,1
793,tt15114610,1
794,tt2527338,6
795,tt16259454,3
796,tt1358787,1
797,tt1824240,1
798,tt5961612,2
799,tt1358289,1
800,tt10448542,1
801,tt9436204,2
802,tt4163042,5
803,tt1619609,3
804,tt9540566,3
805,tt5033290,1
806,tt5543678,3
807,tt0240115,4
808,tt0842033,4
809,tt1331335,2
810,tt8458534,2
811,tt6204340,4
812,tt12625126,6
813,tt1871111,8
814,tt0044265,5
815,tt8572232,5
816,tt4921196,1
817,tt15426450,6
818,tt15469814,7
819,tt15671558,6
820,tt15772628,7
821,tt16288024,8
822,tt16366174,8
823,tt19404994,6
824,tt16899126,8
825,tt0938283,2
826,tt1098327,4
827,tt1038919,4
828,tt2309224,5
829,tt2184296,1
830,tt0175103,2
831,tt7144618,8
832,tt8465732,10
833,tt1262416,8
834,tt11245972,5
835,tt11255486,4
836,tt6543420,8
837,tt9392984,8
838,tt6718926,6
839,tt3567168,1
840,tt8212340,5
841,tt0462485,6
842,tt6574700,1
843,tt5761612,1
844,tt6913924,6
845,tt6863744,4
846,tt7259724,6
847,tt3021730,2
848,tt6764424,4
849,tt8241552,10
850,tt5200628,3
851,tt6556576,6
852,tt0844289,4
853,tt6577246,3
854,tt3448542,5
855,tt11650674,1
856,tt5861882,2
857,tt0937428,3
858,tt15106860,2
859,tt18362470,6
860,tt19050514,6
861,tt19316272,8
862,tt11348232,5
863,tt5748448,5
864,tt12430150,3
865,tt0566521,6
866,tt0566507,6
867,tt0863201,8
868,tt0508936,7
869,tt0112302,5
870,tt0603463,6
871,tt15209736,6
872,tt15340512,7
873,tt15521584,6
874,tt16426272,7
875,tt17488288,7
876,tt18884062,7
877,tt18907902,4
878,tt17594928,7
879,tt18909282,6
880,tt8597594,5
881,tt9824114,2
882,tt6559576,1
883,tt15239642,2
884,tt16358908,6
885,tt16990594,6
886,tt13864408,6
887,tt16117574,10
888,tt15559910,7
889,tt13682216,9
890,tt16731988,8
891,tt2403021,8
892,tt0451201,2
893,tt3219670,1
894,tt2375099,1
895,tt4666184,2
896,tt0816556,5
897,tt11136140,6
898,tt0115341,7
899,tt0088576,7
900,tt16610824,8
901,tt13892562,8
902,tt0156904,3
903,tt10838180,5
904,tt0404032,3
905,tt0106308,9
906,tt14469194,5
907,tt8761048,6
908,tt6764474,6
909,tt0116778,8
910,tt0106598,8
911,tt5894596,8
912,tt0446557,1
913,tt10645682,3
914,tt9777358,5
915,tt1314203,1
916,tt12727546,3
917,tt15533014,3
918,tt10305652,2
919,tt13361230,1
920,tt13098262,3
921,tt10661500,1
922,tt2370228,1
923,tt11193212,1
924,tt16992396,3
925,tt16259470,6
926,tt8509746,4
927,tt0081383,6
928,tt11743734,5
929,tt10701410,4
930,tt12427682,5
931,tt10171474,5
932,tt11198666,3
933,tt5783986,4
934,tt0110613,3
935,tt10426098,3
936,tt17491542,5
937,tt14057622,2
938,tt4830510,2
939,tt3449006,5
940,tt14983924,6
941,tt8777416,6
942,tt18502314,5
943,tt4023200,3
944,tt11057180,1
945,tt4975312,1
946,tt18379008,4
947,tt15787244,5
948,tt11812720,4
949,tt12163974,3
950,tt5594566,3
951,tt8874262,3
952,tt9293564,5
953,tt14176880,6
954,tt7458930,3
955,tt14185744,6
956,tt0104305,6
957,tt6935490,6
958,tt3330828,6
959,tt3376404,1
960,tt1935314,5
961,tt1503191,8
962,tt10817348,4
963,tt11843642,6
964,tt0166396,5
965,tt0094862,9
966,tt0091375,4
967,tt0367594,6
968,tt0118564,3
969,tt14679378,6
970,tt0096870,5
971,tt2297055,6
972,tt9848412,8
973,tt9134678,1
974,tt3231054,1
975,tt1825331,7
976,tt2157453,7
977,tt2123145,1
978,tt13152186,4
979,tt3770174,6
980,tt7724410,6
981,tt2089815,5
982,tt4571340,3
983,tt3889156,1
984,tt6285342,8
985,tt5918982,3
986,tt0447710,5
987,tt3198180,7
988,tt12283738,4
989,tt2107089,7
990,tt2415970,7
991,tt2190909,6
992,tt0054938,3
993,tt6149944,3
994,tt1497563,7
995,tt3338358,6
996,tt14112996,1
997,tt12787726,1
998,tt12980468,3
999,tt8395214,2
1000,tt0483437,5
1001,tt0290921,6
1002,tt0262153,1
1003,tt0208515,1
1004,tt0385690,8
1005,tt0302010,7
1006,tt0277723,6
1007,tt0353215,6
1008,tt8782646,1
1009,tt14679304,8
1010,tt12131262,1
1011,tt0094898,7
1012,tt3348174,1
1013,tt3188994,2
1014,tt6334354,5
1015,tt0069608,6
1016,tt0356857,1
1017,tt0295725,1
1018,tt6764438,5
1019,tt14012988,8
1020,tt12401924,7
1021,tt0113972,5
1022,tt11422310,7
1023,tt0890870,8
1024,tt1477076,8
1025,tt13074122,3
1026,tt15403758,3
1027,tt0414856,1
1028,tt10165918,1
1029,tt0431170,1
1030,tt6278108,1
1031,tt3758334,2
1032,tt5771610,1
1033,tt4964274,1
1034,tt7741388,2
1035,tt14621038,2
1036,tt12942634,1
1037,tt16350426,1
1038,tt15432730,8
1039,tt6220752,5
1040,tt3445280,1
1041,tt12374774,1
1042,tt0101256,3
1043,tt0094597,7
1044,tt0324216,5
1045,tt0095990,8
1046,tt0090738,3
1047,tt9672748,4
1048,tt15432736,1
1049,tt13444794,1
1050,tt10313396,1
1051,tt12430210,1
1052,tt9794384,1
1053,tt6464672,1
1054,tt14742424,4
1055,tt4340072,2
1056,tt0566435,6
1057,tt10947730,1
1058,tt8926976,1
1059,tt1242748,1
1060,tt0566387,6
1061,tt0566413,6
1062,tt5112634,1
1063,tt15248422,1
1064,tt15158544,2
1065,tt3103298,1
1066,tt12830934,1
1067,tt17500434,2
1068,tt17373006,1
1069,tt15192642,1
1070,tt14792360,3
1071,tt11388132,5
1072,tt11212368,1
1073,tt5053156,1
1074,tt0104797,5
1075,tt0478802,3
1076,tt0346307,6
1077,tt18280594,6
1078,tt8343568,3
1079,tt8430840,4
1080,tt6422320,2
1081,tt17489988,2
1082,tt0404031,2
1083,tt1071358,2
1084,tt0099397,4
1085,tt5910814,1
1086,tt10437542,3
1087,tt14412366,2
1088,tt10207710,5
1089,tt1779536,7
1090,tt0085750,6
1091,tt0093300,3
1092,tt0173872,1
1093,tt9059844,1
1094,tt0071807,7
1095,tt0059800,8
1096,tt0128445,6
1097,tt0265666,3
1098,tt2004271,2
1099,tt3548442,2
