,film_id,rank
184,tt2387499,1
185,tt4361050,8
186,tt3393786,4
187,tt4981636,9
188,tt3322314,9
189,tt1860357,8
190,tt3721936,8
191,tt1935859,9
192,tt4835086,9
193,tt4437216,8
194,tt5535726,10
195,tt3774114,8
196,tt3991412,8
197,tt3838992,1
198,tt4520364,7
199,tt2547584,8
200,tt4855748,8
201,tt4160708,10
202,tt3714720,10
203,tt4258698,9
204,tt4265508,8
205,tt4302938,9
206,tt4190530,8
207,tt2582782,9
208,tt3647498,9
209,tt4196776,10
210,tt3416828,3
211,tt4513674,7
212,tt4786282,2
213,tt3691740,8
214,tt4034354,10
215,tt3289728,8
216,tt1974419,9
217,tt2566644,10
218,tt5275830,8
219,tt4698684,10
220,tt1489889,8
221,tt3551954,9
222,tt2277860,10
223,tt3110958,4
224,tt0803096,9
225,tt3367294,6
226,tt2381991,8
227,tt4062536,8
228,tt3498820,10
229,tt3760922,3
230,tt3072482,9
231,tt4263482,10
232,tt1431045,10
233,tt0475290,5
234,tt2267968,9
235,tt2718440,9
236,tt4172430,8
237,tt2869728,4
238,tt5284492,10
239,tt3845232,10
240,tt3322364,10
241,tt2058673,1
242,tt1528854,9
243,tt4897822,10
244,tt3460252,5
245,tt1663202,10
246,tt1850457,10
247,tt2488496,10
248,tt4651932,8
249,tt1979388,10
250,tt1951266,6
251,tt2452042,9
252,tt1727776,8
253,tt2474976,8
254,tt3614530,7
255,tt2891174,10
256,tt2403021,8
257,tt1355683,9
258,tt2490326,9
259,tt3397884,10
260,tt1596345,9
261,tt3567288,8
262,tt2719848,10
263,tt2938956,6
264,tt3062742,10
265,tt3346224,8
266,tt2679042,6
267,tt3316948,9
268,tt3090634,3
269,tt2893490,7
270,tt2096673,10
271,tt0369610,8
272,tt2848292,9
273,tt3200980,8
274,tt1641841,8
275,tt2690138,7
276,tt1810683,8
277,tt3262990,8
278,tt2395427,10
279,tt3713166,9
280,tt1661820,7
281,tt2404425,7
282,tt2561572,7
283,tt3133246,9
284,tt2236160,1
285,tt2523832,9
286,tt0470752,10
287,tt2224026,6
288,tt2199571,9
289,tt3110770,8
290,tt2918436,7
291,tt2637294,10
292,tt2097298,9
293,tt1321511,8
294,tt2404311,9
295,tt1980209,8
296,tt1735898,7
297,tt1392170,6
298,tt1702425,7
299,tt1232829,8
300,tt1445520,8
301,tt1821593,10
302,tt1512240,5
303,tt1596350,8
304,tt1568921,9
305,tt1071875,1
306,tt1591479,10
307,tt1606389,8
308,tt1599348,5
309,tt1706593,8
310,tt1596365,6
311,tt1568338,3
312,tt1601913,8
313,tt1506999,8
314,tt0485985,4
315,tt1568337,7
316,tt1524137,4
317,tt1242460,9
318,tt1535616,8
319,tt0477302,9
320,tt1832382,10
321,tt1093357,2
322,tt1714209,8
323,tt1389137,9
324,tt1233334,8
325,tt1007029,4
326,tt1602098,10
327,tt1568911,4
328,tt1185371,9
329,tt1568346,8
330,tt1615918,8
331,tt1692486,10
332,tt1229238,10
333,tt1625346,10
334,tt1802197,4
335,tt1723811,8
336,tt0970179,8
337,tt1655442,10
338,tt1013743,8
339,tt0898367,10
340,tt1186367,9
341,tt0361748,8
342,tt1152836,9
343,tt1032821,8
344,tt1082853,10
345,tt1082601,6
346,tt1198138,4
347,tt1130088,10
348,tt1121931,7
349,tt0821642,10
350,tt1127715,10
351,tt0974661,5
352,tt0473705,8
353,tt1197628,8
354,tt1091722,8
355,tt0492044,7
356,tt1160368,1
357,tt1176251,10
358,tt0892782,3
359,tt0862846,5
360,tt0976060,8
361,tt1135487,10
362,tt0448011,9
363,tt1155056,8
364,tt0435716,8
365,tt1151922,8
366,tt1075417,3
367,tt1083456,4
368,tt0758746,3
369,tt1093908,5
370,tt0924129,9
371,tt0891592,1
372,tt1095174,8
373,tt1103275,7
374,tt1142800,3
375,tt0409459,7
376,tt0963178,8
377,tt0479952,8
378,tt0910936,8
379,tt0942385,8
