,film_id,rank
207,tt2474976,7
208,tt2554274,6
209,tt3195644,6
210,tt3567288,7
211,tt3882082,6
212,tt2017038,7
213,tt1014763,7
214,tt1502712,5
215,tt2494362,6
216,tt2403021,5
217,tt0114608,6
218,tt2058673,6
219,tt2872718,6
220,tt3682448,7
221,tt2752772,5
222,tt3397884,8
223,tt2385006,7
224,tt2490326,6
225,tt1587310,6
226,tt1340138,7
227,tt1100089,7
228,tt2294449,6
229,tt3045616,5
230,tt0369610,8
231,tt2395427,8
232,tt1213663,6
233,tt0110823,5
234,tt0993846,7
235,tt0455944,7
236,tt0119654,7
237,tt0066921,7
238,tt0425112,6
239,tt0215750,8
240,tt3659388,7
241,tt2719848,8
242,tt2473510,2
243,tt0401320,5
244,tt4655884,8
245,tt2924442,4
246,tt1883367,4
247,tt0095304,6
248,tt4046784,7
249,tt3705026,5
250,tt3339674,7
251,tt3235888,7
252,tt1638355,7
253,tt1392190,9
254,tt3101132,4
255,tt0339840,5
256,tt0089893,5
257,tt2911666,7
258,tt0343818,7
259,tt4178092,8
260,tt0448157,7
261,tt2908446,7
262,tt0350774,6
263,tt2446042,6
264,tt2310332,8
265,tt1397280,6
266,tt2179136,6
267,tt2402101,6
268,tt0816692,8
269,tt1780798,5
270,tt0478970,7
271,tt1132620,7
272,tt0482571,7
273,tt0418763,6
274,tt2872732,7
275,tt2209764,6
276,tt2084970,7
277,tt2717822,6
278,tt2788710,6
279,tt0074455,6
280,tt2309260,3
281,tt2493486,6
282,tt1881002,6
283,tt3713166,2
284,tt2107648,5
285,tt2918436,6
286,tt2149360,6
287,tt2713180,8
288,tt1121096,6
289,tt2820852,8
290,tt1840309,7
291,tt1911658,6
292,tt3062074,5
293,tt3387648,5
294,tt2535470,6
295,tt0105459,7
296,tt2193265,5
297,tt2515034,5
298,tt2992552,3
299,tt2404463,5
300,tt1693872,5
301,tt1234719,6
302,tt1731141,6
303,tt0233469,6
304,tt1838571,5
305,tt2781832,6
306,tt2093270,6
307,tt1043726,3
308,tt0104808,4
309,tt0071523,6
310,tt2312718,7
311,tt1637688,6
312,tt1852770,4
313,tt0800369,7
314,tt0093624,6
315,tt0079727,5
316,tt0071150,6
317,tt1709143,6
318,tt0303816,10
319,tt1321870,7
320,tt1211956,7
321,tt1024648,7
322,tt0116654,5
323,tt2486630,6
324,tt0480249,8
325,tt1454468,9
326,tt0100107,6
327,tt1831806,5
328,tt2226417,7
329,tt0352851,5
330,tt1535109,8
331,tt1411250,7
332,tt1853739,7
333,tt1855199,8
334,tt1981115,6
335,tt2404311,7
336,tt1457767,9
337,tt0083944,8
338,tt1212450,7
339,tt2006040,7
340,tt2334879,5
341,tt0087799,5
342,tt1054486,7
343,tt1641975,6
344,tt1790869,6
345,tt0077912,2
346,tt1911644,7
347,tt1210819,6
348,tt1272878,7
349,tt1142977,7
350,tt0090196,4
351,tt1905041,6
352,tt1939659,5
353,tt2309021,7
354,tt0303021,5
355,tt1668212,5
356,tt1815862,6
357,tt0454864,6
358,tt2101341,7
359,tt1436045,8
360,tt0107144,7
361,tt0070917,8
362,tt1663662,8
363,tt1649444,8
364,tt0082495,7
365,tt0155350,4
366,tt0065856,5
367,tt1408101,7
368,tt0816711,8
369,tt2450186,7
370,tt2230358,6
371,tt0086154,6
372,tt1531901,5
373,tt0092632,6
374,tt2537176,5
375,tt1548628,3
376,tt1781896,3
377,tt1922685,6
378,tt0472043,7
379,tt0399201,6
380,tt2184339,6
381,tt0795461,4
382,tt1925435,6
383,tt1258972,6
384,tt1288558,8
385,tt0095488,5
386,tt1828970,5
387,tt1780762,6
388,tt1987028,5
389,tt0071853,8
390,tt0366551,5
391,tt0356150,4
392,tt1139328,6
393,tt1853728,7
394,tt1999995,6
395,tt0118971,7
396,tt0095016,8
397,tt0099423,7
398,tt0122690,7
399,tt0378194,7
400,tt1790885,7
401,tt2208538,6
402,tt0076162,3
403,tt0095904,5
404,tt0034587,6
405,tt2103217,9
406,tt1667310,7
407,tt1104001,7
408,tt0145487,7
409,tt0093507,6
410,tt1770734,5
411,tt1586752,6
412,tt1074638,7
413,tt1596350,6
414,tt0837562,7
415,tt2109184,4
416,tt1748227,7
417,tt0301848,4
418,tt0938330,6
419,tt1789083,9
420,tt1277953,7
421,tt0080603,4
422,tt1343727,8
423,tt1984153,6
424,tt0167752,6
425,tt0780504,7
426,tt1403177,6
427,tt1132285,6
428,tt1645155,6
429,tt1297919,7
430,tt1623288,7
431,tt0062885,6
432,tt1855325,8
433,tt0085636,5
434,tt2095605,6
435,tt1931533,7
436,tt1087461,5
437,tt1582507,6
438,tt1833844,6
439,tt0418689,7
440,tt0276816,6
441,tt2347497,6
442,tt1437358,7
443,tt0080503,5
444,tt1692235,5
445,tt1194173,7
446,tt1756851,5
447,tt0108556,6
448,tt0091142,5
449,tt0083133,5
450,tt1533058,6
451,tt1764651,7
452,tt0082933,7
453,tt1433822,5
454,tt0079641,6
455,tt1386703,7
456,tt1707392,5
457,tt1643222,6
458,tt1989475,6
459,tt2105044,6
460,tt0443632,7
461,tt1646980,6
462,tt0472399,6
463,tt1667889,6
464,tt0120347,6
465,tt2040560,8
466,tt1362058,5
467,tt0116629,6
468,tt0286106,6
469,tt0095925,7
470,tt1840388,3
471,tt1446714,8
472,tt1438173,6
473,tt1590950,5
474,tt1331291,8
475,tt1991245,7
476,tt1684564,5
477,tt1645170,5
478,tt1678051,5
479,tt1185244,4
480,tt0086636,3
481,tt1095217,6
482,tt1780983,4
483,tt1656190,6
484,tt1409024,8
485,tt1748179,6
486,tt0092076,6
487,tt0097576,9
488,tt0087469,8
489,tt1767382,5
490,tt1418712,5
491,tt2085930,6
492,tt1077368,7
493,tt0082094,6
494,tt0098692,6
495,tt0320661,7
496,tt1509767,6
497,tt1703148,7
498,tt1233301,8
499,tt0848228,8
500,tt1524137,7
501,tt1496025,8
502,tt1525835,6
503,tt1560985,5
504,tt1735485,7
505,tt1614456,7
506,tt1714208,6
507,tt0054167,6
508,tt0088967,5
509,tt0323808,4
510,tt0090093,6
511,tt1135493,5
512,tt0409847,6
513,tt1124035,7
514,tt0098439,6
515,tt1745672,4
516,tt1568346,8
517,tt1650062,7
518,tt1754000,6
519,tt1594562,9
520,tt1596365,7
521,tt1212452,5
522,tt0363988,7
523,tt1646973,6
524,tt1535616,8
525,tt1712159,5
526,tt1093357,6
527,tt1392170,8
528,tt1502404,7
529,tt0090644,7
530,tt1506999,5
531,tt0066993,8
532,tt1601913,8
533,tt1687901,6
534,tt0438488,7
535,tt1634122,6
536,tt1336006,7
537,tt1865567,3
538,tt0905372,7
539,tt1422136,6
540,tt0167260,9
541,tt1675192,7
542,tt1598778,8
543,tt1255916,5
544,tt1167675,6
545,tt0317202,4
546,tt1706593,8
547,tt1778304,6
548,tt0098180,5
549,tt1886493,6
550,tt1448755,7
551,tt1386925,7
552,tt1229238,8
553,tt0117381,7
554,tt1478964,6
555,tt1633356,4
556,tt0999913,6
557,tt1401143,7
558,tt1725156,7
559,tt1772240,6
560,tt0121766,8
561,tt0278723,5
562,tt1201607,8
563,tt0477080,7
564,tt1092026,8
565,tt1438176,8
566,tt1189073,7
567,tt1401152,6
568,tt0396171,6
569,tt0380510,3
570,tt1512685,7
571,tt1462041,5
572,tt0462482,5
573,tt0228786,7
574,tt0095583,6
575,tt0087078,7
576,tt0121765,7
577,tt0090197,6
578,tt0067924,4
579,tt1385826,8
580,tt0095742,7
581,tt1716747,4
582,tt1554092,4
583,tt0399146,8
584,tt0093894,7
585,tt0779982,8
586,tt0382077,6
587,tt0315983,8
588,tt0450843,5
589,tt1270761,6
590,tt0107665,6
591,tt0085333,6
592,tt1318514,8
593,tt0094332,5
594,tt0106977,7
595,tt0331953,6
596,tt0415679,6
597,tt0309593,6
598,tt0144120,4
599,tt0250258,8
600,tt1699231,5
601,tt0082243,4
602,tt0265171,5
603,tt1403865,7
604,tt0103594,6
605,tt1640459,7
606,tt1591095,8
607,tt0475276,8
608,tt0280491,9
609,tt1486670,6
610,tt1588170,8
611,tt0479997,6
612,tt1122836,6
613,tt1452628,5
614,tt0089885,7
615,tt1296899,6
616,tt0112643,5
617,tt0093777,7
618,tt0275773,6
619,tt0367153,5
620,tt0079714,8
621,tt0210070,7
622,tt0109592,7
623,tt0093605,7
624,tt0083336,7
625,tt1515199,5
626,tt1601475,5
627,tt0116996,6
628,tt1620604,7
629,tt1330618,5
630,tt1462758,8
631,tt1486185,7
632,tt1740707,7
633,tt0822847,6
634,tt1596343,8
635,tt0977855,8
636,tt0157016,5
637,tt1465522,9
638,tt0439815,8
639,tt0990407,6
640,tt1470827,8
641,tt1615091,6
642,tt0316654,8
643,tt0317248,8
644,tt0180093,9
645,tt0361748,7
646,tt0114746,8
647,tt0110912,8
648,tt0209144,8
649,tt0078788,7
650,tt0405296,6
651,tt1564585,6
652,tt0098253,3
653,tt0089489,6
654,tt0103956,5
655,tt0097474,4
656,tt0119891,6
657,tt0082377,6
658,tt0229440,5
659,tt0161081,7
660,tt0118956,6
661,tt0146336,5
662,tt0470055,5
663,tt0083972,5
664,tt0103919,7
665,tt0212985,6
666,tt0100258,7
667,tt0107254,5
668,tt0808276,6
669,tt0206314,7
670,tt0245674,5
671,tt0082418,6
672,tt0265349,7
673,tt0274546,4
674,tt0810823,6
675,tt0116365,8
676,tt0099253,6
677,tt0454457,7
678,tt0113253,4
679,tt0449086,5
680,tt0116514,4
681,tt0055830,6
682,tt0095179,4
683,tt0091080,6
684,tt0099528,5
685,tt0285531,6
686,tt0119675,6
687,tt0087298,6
688,tt0075005,8
689,tt0090930,6
690,tt0370263,5
691,tt0324127,6
692,tt0377109,5
693,tt0211443,2
694,tt0104409,5
695,tt0309698,7
696,tt0116367,8
697,tt0080761,7
698,tt0097981,5
699,tt0299988,4
700,tt0298130,8
701,tt1320291,7
702,tt0856288,7
703,tt1334102,7
704,tt0422401,8
705,tt1270835,8
706,tt0758730,5
707,tt0242653,6
708,tt0083144,6
709,tt0872230,6
710,tt1242432,6
711,tt0312843,6
712,tt0164181,7
713,tt1536044,6
714,tt0261983,6
715,tt0123755,7
716,tt0081617,5
717,tt0113762,4
718,tt0117883,6
719,tt0077651,9
720,tt0303361,8
721,tt1136608,8
722,tt1010271,7
723,tt0105643,2
724,tt1228987,8
725,tt1161404,5
726,tt1146320,6
727,tt0075917,7
728,tt0080040,5
729,tt1273235,6
730,tt0473075,7
731,tt1179034,7
732,tt1228705,8
733,tt1285016,8
734,tt0183649,8
735,tt0980970,6
736,tt1245526,7
737,tt1250777,9
738,tt0944835,7
739,tt1075747,6
740,tt1320253,6
741,tt1038919,6
742,tt0429493,6
743,tt0892791,6
744,tt0938283,5
745,tt0926084,8
746,tt0814255,7
747,tt0111742,7
748,tt1320244,8
749,tt1185837,3
750,tt0836683,7
751,tt0071186,5
752,tt0290334,8
753,tt1391034,5
754,tt0099710,6
755,tt0220506,3
756,tt0099740,6
757,tt0087800,10
758,tt0389722,10
759,tt1407972,7
760,tt1314655,7
761,tt1179069,6
762,tt0985694,8
763,tt0922642,4
764,tt0120903,8
765,tt0114214,8
766,tt0079073,7
767,tt0077745,7
768,tt0105414,6
769,tt1052040,7
770,tt1220214,6
771,tt1576699,5
772,tt1191111,6
773,tt1316536,9
774,tt0113690,6
775,tt0069920,7
776,tt1220634,5
777,tt0113492,6
778,tt1075113,6
779,tt0081114,6
780,tt0082235,6
781,tt1612774,7
782,tt1075749,6
783,tt0122037,7
784,tt0091209,7
785,tt0070047,10
786,tt1477076,5
787,tt0081184,5
788,tt0080646,5
789,tt1244658,6
790,tt1453245,5
791,tt1085779,5
792,tt1375666,9
793,tt0074285,8
794,tt0464154,10
795,tt1347007,6
796,tt0086610,3
797,tt0970452,7
798,tt1124394,6
799,tt1017460,6
800,tt1203517,4
801,tt0398017,7
802,tt1055369,3
803,tt0235737,7
804,tt0487037,1
805,tt1134854,6
806,tt0805185,7
807,tt1130884,8
808,tt1390535,6
809,tt0450336,7
810,tt0087050,6
811,tt1020885,7
812,tt0080661,7
813,tt1073105,8
814,tt0226919,3
815,tt0093995,3
816,tt0143338,4
817,tt1326741,7
818,tt0069895,5
819,tt0450405,6
820,tt1245112,7
821,tt0493459,10
822,tt0328107,7
823,tt0085701,7
824,tt0961722,3
825,tt0362478,6
826,tt0365686,6
827,tt1235124,6
828,tt0893532,5
829,tt1285244,6
830,tt1197624,8
831,tt1172994,7
832,tt0095294,9
833,tt0078405,4
834,tt0245429,5
835,tt0082340,7
836,tt0096118,4
837,tt1220198,6
838,tt1187064,7
839,tt0099188,7
840,tt1467134,5
841,tt0780536,8
842,tt0115109,5
843,tt0330181,4
844,tt0349683,7
845,tt0087981,6
846,tt1233227,5
847,tt0814335,5
848,tt0269347,7
849,tt0962711,7
850,tt1232783,5
851,tt0816556,7
852,tt1352369,3
853,tt0130192,5
854,tt0083264,7
855,tt0880648,7
856,tt0091369,8
857,tt0119567,6
858,tt1230206,4
859,tt1121931,8
860,tt0265459,8
861,tt0107290,8
862,tt0078067,6
863,tt0096071,8
864,tt0986263,7
865,tt0109761,5
866,tt0466449,6
867,tt0163025,8
868,tt0472033,9
869,tt0068677,4
870,tt0112288,6
871,tt1262413,5
872,tt0106912,7
873,tt0419724,5
874,tt1259571,1
875,tt0365748,9
876,tt1156398,9
877,tt0114344,4
878,tt0460435,3
879,tt1311067,8
880,tt1100053,6
881,tt1331307,9
882,tt1172571,9
883,tt0806203,8
884,tt0071431,7
885,tt1131734,7
886,tt0264616,8
887,tt1190080,3
888,tt0971209,7
889,tt0892767,6
890,tt1179904,7
891,tt0940723,7
892,tt0134084,6
893,tt0120082,6
894,tt0132910,5
895,tt1289437,5
896,tt0993841,6
897,tt0076786,7
898,tt0049366,8
899,tt0104029,5
900,tt1781058,8
901,tt7606572,10
902,tt7439680,7
903,tt0035502,4
904,tt7326136,9
905,tt0047377,9
906,tt0047085,2
907,tt7536680,10
908,tt7439650,7
909,tt7326134,9
910,tt0035438,6
911,tt5797798,6
912,tt0056957,7
913,tt0033405,7
914,tt7410146,9
915,tt7439618,10
916,tt7326132,10
917,tt0056063,10
918,tt0034449,9
919,tt7380812,10
920,tt7439614,7
921,tt0036984,1
922,tt6857374,9
923,tt0040832,6
924,tt7365106,8
925,tt7298162,6
926,tt7326128,8
927,tt7444708,8
928,tt0058404,10
929,tt0045544,7
930,tt7326126,7
931,tt7305252,10
932,tt6017172,10
933,tt6603860,7
934,tt0052427,7
935,tt4501244,3
936,tt7262820,7
937,tt0028988,10
938,tt7511084,4
939,tt7365108,8
940,tt7326118,6
941,tt6228942,8
942,tt0044012,4
943,tt0045193,10
944,tt7301508,10
945,tt7222702,9
946,tt7202066,8
947,tt0041550,9
948,tt0044105,7
949,tt6217052,8
950,tt0038937,8
951,tt0041328,8
952,tt7177984,7
953,tt7361626,10
954,tt7222696,10
955,tt6753972,6
956,tt0040695,8
957,tt0039288,4
958,tt1878870,6
959,tt6718536,10
960,tt6882968,8
961,tt0044186,6
962,tt0039660,8
963,tt6311830,9
964,tt6338374,10
965,tt5888586,9
966,tt0059336,2
967,tt2180994,6
968,tt7162324,4
969,tt3783958,3
970,tt0085794,4
971,tt0037651,9
972,tt6079060,7
973,tt4846340,8
974,tt0031212,8
975,tt0061556,7
976,tt0053371,2
977,tt0045737,7
978,tt1619029,8
979,tt0043807,4
980,tt0032846,9
981,tt0027630,9
982,tt0056568,10
983,tt0043852,10
984,tt0038773,9
985,tt0036526,9
986,tt3236120,8
987,tt0045932,6
988,tt0027125,8
989,tt0067146,6
990,tt2582782,4
991,tt6253360,8
992,tt0044566,9
993,tt0050861,10
994,tt1924435,8
995,tt0043759,8
996,tt0107507,8
997,tt5859090,6
998,tt0041571,8
999,tt0409459,1
