,film_id,rank
315,tt5871318,6
316,tt6198946,7
317,tt1315981,8
318,tt8636456,6
319,tt1185393,7
320,tt6126492,6
321,tt0067236,6
322,tt4695098,9
323,tt3966544,9
324,tt5798432,5
325,tt6089700,7
326,tt2400463,7
327,tt1396484,8
328,tt7398750,5
329,tt1486846,6
330,tt0074102,7
331,tt4961380,6
332,tt4767884,6
333,tt5949038,8
334,tt0478165,6
335,tt2306511,3
336,tt4550098,9
337,tt3527166,8
338,tt3829378,7
339,tt0062037,6
340,tt5161376,7
341,tt4514660,6
342,tt3101132,8
343,tt7906260,5
344,tt5322012,8
345,tt6053472,6
346,tt2473750,8
347,tt0086931,8
348,tt0232633,7
349,tt9026524,7
350,tt0496444,6
351,tt7984734,3
352,tt2910508,4
353,tt4247682,6
354,tt2322415,6
355,tt1220214,6
356,tt3517984,9
357,tt3752766,4
358,tt2904798,5
359,tt2075280,6
360,tt2786780,7
361,tt0861730,4
362,tt1934195,6
363,tt1400515,7
364,tt2093044,6
365,tt4572116,9
366,tt1094295,8
367,tt0460435,5
368,tt1486670,9
369,tt1493828,9
370,tt0062957,5
371,tt3161326,4
372,tt0056347,8
373,tt0070770,6
374,tt2504580,7
375,tt2282703,5
376,tt1051253,5
377,tt5338770,7
378,tt0857295,8
379,tt2134165,7
380,tt1764614,8
381,tt6956798,8
382,tt1219822,7
383,tt3387520,6
384,tt10378798,5
385,tt5843670,5
386,tt0086020,5
387,tt0067017,7
388,tt0068713,6
389,tt3622110,8
390,tt0075893,9
391,tt3800796,7
392,tt4680980,6
393,tt0206154,5
394,tt0188527,9
395,tt4361050,6
396,tt2625948,6
397,tt0095925,7
398,tt9186684,6
399,tt5178348,5
400,tt0068973,6
401,tt0165621,7
402,tt0923683,6
403,tt1764647,7
404,tt1226681,7
405,tt4450624,3
406,tt0082272,7
407,tt3288992,4
408,tt7784604,8
409,tt5690360,4
410,tt3369676,4
411,tt0051174,4
412,tt5516328,8
413,tt0084592,9
414,tt0055018,6
415,tt0086428,6
416,tt3218094,4
417,tt6195094,8
418,tt2290473,5
419,tt3352390,5
420,tt1172994,3
421,tt0465203,7
422,tt0407621,8
423,tt1977941,4
424,tt1172571,6
425,tt2040560,6
426,tt8289524,4
427,tt0086585,7
428,tt0055830,9
429,tt0092865,6
430,tt3063072,4
431,tt7601296,4
432,tt3452710,9
433,tt0079385,7
434,tt0070432,6
435,tt0165697,7
436,tt3695346,6
437,tt0078343,3
438,tt3449302,7
439,tt4441422,7
440,tt0070655,5
441,tt1056036,7
442,tt0054395,7
443,tt0082164,6
444,tt0081057,6
445,tt0066990,7
446,tt0069186,9
447,tt0060701,8
448,tt0067396,6
449,tt0071439,9
450,tt0071167,8
451,tt0155578,5
452,tt0067520,6
453,tt0068978,4
454,tt0068394,8
455,tt0065515,9
456,tt0067095,6
457,tt0067453,8
458,tt0122499,7
459,tt0072710,3
460,tt0166077,7
461,tt0067956,7
462,tt0078300,5
463,tt0091344,6
464,tt0067511,7
465,tt0069390,9
466,tt4953610,5
467,tt2336104,5
468,tt2888068,5
469,tt2938230,6
470,tt0098078,7
471,tt1773382,4
472,tt2151270,5
473,tt3146120,6
474,tt1975146,6
475,tt0069930,8
476,tt0056368,5
477,tt0073655,5
478,tt3149900,6
479,tt0381985,6
480,tt4399952,7
481,tt5580390,8
482,tt0066914,9
483,tt5001456,8
484,tt5119116,8
485,tt4935418,9
486,tt4198034,7
487,tt2406252,8
488,tt0063759,6
489,tt2071571,4
490,tt1876283,5
491,tt3882082,8
492,tt0157102,7
493,tt0073406,6
494,tt5613902,7
495,tt0069973,8
496,tt0072904,4
497,tt2425866,6
498,tt2622672,5
499,tt1072748,5
500,tt4814760,5
501,tt0067260,4
502,tt3305844,8
503,tt0066517,7
504,tt0067602,8
505,tt3235888,4
506,tt0024184,8
507,tt2624866,7
508,tt6278862,8
509,tt3815430,8
510,tt0078288,4
511,tt1517228,4
512,tt4020312,7
513,tt4475992,7
514,tt0274659,6
515,tt5856594,4
516,tt2006801,5
517,tt5638642,8
518,tt2561546,4
519,tt0465434,5
520,tt0056633,6
521,tt4733640,8
522,tt5748392,4
523,tt4731136,6
524,tt2393827,8
525,tt3148348,8
526,tt0465430,6
527,tt0116769,4
528,tt3613314,9
529,tt2251281,8
530,tt0021815,8
531,tt0066735,5
532,tt0066546,8
533,tt1645184,7
534,tt2503358,7
535,tt0067656,5
536,tt7068818,8
537,tt1617145,5
538,tt0076068,5
539,tt0072007,7
540,tt1594562,8
541,tt0068206,7
542,tt0060893,6
543,tt0075984,4
544,tt0065143,7
545,tt2609326,5
546,tt0070868,6
547,tt4714782,8
548,tt5457454,7
549,tt0071398,8
550,tt0069073,6
551,tt0061453,5
552,tt0033760,7
553,tt0071537,7
554,tt0037024,8
555,tt0476540,8
556,tt1236254,7
557,tt0068971,7
558,tt1588882,5
559,tt0065553,5
560,tt0070791,10
561,tt0075999,7
562,tt0023649,7
563,tt0478267,6
564,tt4028134,6
565,tt0067361,6
566,tt4086116,2
567,tt0065744,10
568,tt2281159,7
569,tt1602617,4
570,tt0229260,6
571,tt1841642,8
572,tt0221443,6
573,tt2306814,5
574,tt3700594,8
575,tt2292326,2
576,tt0087723,6
577,tt3231734,7
578,tt5001436,6
579,tt4141368,7
580,tt3061836,7
581,tt0067846,6
582,tt0238406,5
583,tt2216212,5
584,tt0274189,5
585,tt0260758,4
586,tt2069798,6
587,tt0274041,2
588,tt2218416,7
589,tt0945564,6
590,tt0034398,7
591,tt0053085,6
592,tt0209458,6
593,tt5215952,8
594,tt0024188,9
595,tt2818654,2
596,tt0070396,6
597,tt0062235,7
598,tt2908340,6
599,tt2282016,7
600,tt3181898,8
601,tt0070869,6
602,tt4126394,6
603,tt0058753,7
604,tt0099381,5
605,tt4459912,7
606,tt3280916,6
607,tt0068863,6
608,tt0068502,9
609,tt2580382,7
610,tt0071256,8
611,tt0073461,8
612,tt4262980,9
613,tt4041320,8
614,tt2883352,7
615,tt4368086,7
616,tt0033787,6
617,tt2923088,9
618,tt3384350,4
619,tt0036104,6
620,tt0068284,8
621,tt3792330,8
622,tt0083722,6
623,tt1227789,7
624,tt2570414,3
625,tt1714915,7
626,tt0049103,6
627,tt2872718,7
628,tt2238470,8
629,tt0033553,7
630,tt0065569,6
631,tt0037248,8
632,tt0100157,6
633,tt2623946,4
634,tt0352394,7
635,tt2909124,5
636,tt0068727,7
637,tt0298130,8
638,tt3068192,7
639,tt2662764,1
640,tt0058155,5
641,tt0071431,9
642,tt2917336,6
643,tt0057986,8
644,tt0068716,4
645,tt4048964,6
646,tt0035096,7
647,tt2959536,4
648,tt0054823,4
649,tt2545538,5
650,tt3780208,8
651,tt2630992,7
652,tt0031208,9
653,tt4689996,6
654,tt1833844,4
655,tt0070066,8
656,tt0037820,8
657,tt0074408,9
658,tt4160708,9
659,tt1540011,8
660,tt1748018,9
661,tt4520340,7
662,tt0066380,6
663,tt0066104,6
664,tt2900822,4
665,tt0026912,6
666,tt4009278,6
667,tt0099612,7
668,tt0035899,9
669,tt3477620,6
670,tt0067592,8
671,tt2923936,7
672,tt4086032,7
673,tt0308379,8
674,tt2818178,7
675,tt0102926,9
676,tt0068489,5
677,tt3457486,6
678,tt4263482,8
679,tt0079073,8
680,tt1297298,8
681,tt3620762,3
682,tt0087592,7
683,tt0072239,9
684,tt4255252,9
685,tt3748076,6
686,tt2837336,6
687,tt0037099,7
688,tt2947556,6
689,tt0069494,6
690,tt1852770,6
691,tt1325773,6
692,tt3750692,7
693,tt0082933,8
694,tt0491005,8
695,tt0924518,6
696,tt0068577,6
697,tt0066958,6
698,tt1137999,9
699,tt3387542,4
700,tt0072354,8
701,tt1515199,5
702,tt2345613,1
703,tt2082152,8
704,tt3263758,10
705,tt2207484,1
706,tt1925435,7
707,tt3139338,2
708,tt0066996,6
709,tt0085693,6
710,tt0065168,9
711,tt0065887,4
712,tt2300975,8
713,tt0023245,9
714,tt0071523,6
715,tt0034786,7
716,tt1571247,5
717,tt0068596,6
718,tt0066849,9
719,tt4117510,6
720,tt1504403,7
721,tt1791681,5
722,tt0031951,7
723,tt0116654,7
724,tt0081250,7
725,tt1982882,3
726,tt2070897,8
727,tt3317762,9
728,tt0062446,8
729,tt3298190,6
730,tt1326218,7
731,tt0026685,8
732,tt1334473,6
733,tt0484273,8
734,tt1861343,3
735,tt1336601,5
736,tt3081268,6
737,tt0306719,8
738,tt0070634,10
739,tt2375574,9
740,tt0070078,6
741,tt1029234,9
742,tt0454457,6
743,tt0290747,7
744,tt0264508,9
745,tt0067713,5
746,tt0068505,7
747,tt0330509,4
748,tt0036931,8
749,tt0079641,8
750,tt0037793,7
751,tt0027194,9
752,tt0059127,5
753,tt0106894,8
754,tt0078077,9
755,tt0053459,9
756,tt3144266,7
757,tt2401789,6
758,tt1650412,7
759,tt0112856,8
760,tt0072354,8
761,tt1515199,5
762,tt2345613,1
763,tt2082152,8
764,tt3263758,10
765,tt2207484,1
766,tt1925435,7
767,tt3139338,2
768,tt0066996,6
769,tt0085693,6
770,tt0065168,9
771,tt0065887,4
772,tt2300975,8
773,tt0023245,9
774,tt0071523,6
775,tt0034786,7
776,tt1571247,5
777,tt0068596,6
778,tt0066849,9
779,tt4117510,6
780,tt1504403,7
781,tt1791681,5
782,tt0031951,7
783,tt0116654,7
784,tt0081250,7
785,tt1982882,3
786,tt2070897,8
787,tt3317762,9
788,tt0062446,8
789,tt3298190,6
790,tt1326218,7
791,tt0026685,8
792,tt1334473,6
793,tt0484273,8
794,tt1861343,3
795,tt1336601,5
796,tt3081268,6
797,tt0306719,8
798,tt0070634,10
799,tt2375574,9
800,tt0070078,6
801,tt1029234,9
802,tt0454457,6
803,tt0290747,7
804,tt0264508,9
805,tt0067713,5
806,tt0068505,7
807,tt0330509,4
808,tt0036931,8
809,tt0079641,8
810,tt0037793,7
811,tt0027194,9
812,tt0059127,5
813,tt0106894,8
814,tt0078077,9
815,tt0053459,9
816,tt3144266,7
817,tt2401789,6
818,tt1650412,7
819,tt0112856,8
820,tt0072354,8
821,tt1515199,5
822,tt2345613,1
823,tt2082152,8
824,tt3263758,10
825,tt2207484,1
826,tt1925435,7
827,tt3139338,2
828,tt0066996,6
829,tt0085693,6
830,tt0065168,9
831,tt0065887,4
832,tt2300975,8
833,tt0023245,9
834,tt0071523,6
835,tt0034786,7
836,tt1571247,5
837,tt0068596,6
838,tt0066849,9
839,tt4117510,6
840,tt1504403,7
841,tt1791681,5
842,tt0031951,7
843,tt0116654,7
844,tt0081250,7
845,tt1982882,3
846,tt2070897,8
847,tt3317762,9
848,tt0062446,8
849,tt3298190,6
850,tt1326218,7
851,tt0026685,8
852,tt1334473,6
853,tt0484273,8
854,tt1861343,3
855,tt1336601,5
856,tt3081268,6
857,tt0306719,8
858,tt0070634,10
859,tt2375574,9
860,tt0070078,6
861,tt1029234,9
862,tt0454457,6
863,tt0290747,7
864,tt0264508,9
865,tt0067713,5
866,tt0068505,7
867,tt0330509,4
868,tt0036931,8
869,tt0079641,8
870,tt0037793,7
871,tt0027194,9
872,tt0059127,5
873,tt0106894,8
874,tt0078077,9
875,tt0053459,9
876,tt3144266,7
877,tt2401789,6
878,tt1650412,7
879,tt0112856,8
