,film_id,rank
131,tt6499752,10
132,tt13847744,8
133,tt7541106,9
134,tt5867314,9
135,tt14111774,9
136,tt5034838,8
137,tt0293429,9
138,tt7817340,5
139,tt14361980,1
140,tt14224262,1
141,tt14126012,1
142,tt14071138,1
143,tt13432094,1
144,tt13986908,1
145,tt13893032,1
146,tt13404978,1
147,tt13412840,1
148,tt13412808,1
149,tt13363830,1
150,tt12272074,1
151,tt0364845,4
152,tt13937134,2
153,tt14364946,2
154,tt14020184,2
155,tt13374540,2
156,tt13465244,2
157,tt13374542,2
158,tt13374538,2
159,tt12053700,2
160,tt2177268,9
161,tt11639952,1
162,tt0079501,9
163,tt0272397,1
164,tt7888964,10
165,tt2222042,9
166,tt9110170,1
167,tt4236770,9
168,tt8368294,7
169,tt8111088,10
170,tt9196192,1
171,tt2077823,9
172,tt8503618,1
173,tt10314450,8
174,tt8936646,9
175,tt2674806,9
176,tt1043813,8
177,tt0371746,9
178,tt4481514,8
179,tt4633690,9
180,tt4972582,9
181,tt9095260,9
182,tt1190634,10
183,tt0084787,9
184,tt5886046,8
185,tt5968394,8
186,tt2499472,9
187,tt6146586,10
188,tt7315484,7
189,tt2845786,10
190,tt2498968,8
191,tt3012894,9
192,tt7187044,10
193,tt7366338,9
194,tt2583620,8
195,tt6385418,9
196,tt2737304,8
197,tt7406320,9
198,tt8893550,9
199,tt7689966,9
200,tt6195094,9
201,tt2802850,9
202,tt6712390,8
203,tt1825683,3
204,tt5052448,9
205,tt6035294,10
206,tt5027774,10
207,tt4351548,10
208,tt2798920,8
209,tt1590193,8
210,tt6856484,8
211,tt3501632,9
212,tt2548396,8
213,tt5001754,8
214,tt5638642,6
215,tt3973198,9
216,tt2386296,7
217,tt2542420,9
218,tt2290780,8
219,tt5709236,8
220,tt4538072,9
221,tt5709230,9
222,tt5709242,8
223,tt5497778,8
224,tt5058700,10
225,tt5710984,7
226,tt5710978,8
227,tt5710976,9
228,tt5709250,9
229,tt5710974,8
230,tt4396630,8
231,tt4986134,1
232,tt6020684,10
233,tt5068650,7
234,tt7068818,6
235,tt1935897,6
236,tt1396484,10
237,tt0451279,9
238,tt0773262,10
239,tt5843670,8
240,tt4814760,8
241,tt0493405,8
242,tt3686998,9
243,tt5639976,8
244,tt5776208,9
245,tt4758646,8
246,tt1333994,9
247,tt1082807,9
248,tt2592614,9
249,tt6365150,7
250,tt3449040,8
251,tt3315342,10
252,tt5580540,1
253,tt4255304,8
254,tt4270492,9
255,tt4909348,1
256,tt2346046,1
257,tt2578508,1
258,tt6616074,1
259,tt0498381,4
260,tt3289956,8
261,tt5114356,9
262,tt0115994,8
263,tt0099685,9
264,tt2771200,1
265,tt3783958,1
266,tt4975722,1
267,tt2089467,9
268,tt4283414,1
269,tt2034800,1
270,tt4465564,1
271,tt2461862,1
272,tt2796782,1
273,tt4991632,1
274,tt3674910,1
275,tt1355644,8
276,tt4209256,8
277,tt3749900,8
278,tt1753383,1
279,tt0083530,8
280,tt0080339,8
281,tt2085910,8
282,tt0112384,1
283,tt0208092,9
284,tt5709234,9
285,tt5640450,8
286,tt2387499,8
287,tt3489996,9
288,tt3332308,8
289,tt2106651,8
290,tt3834000,9
291,tt5296406,8
292,tt4181172,9
293,tt2085059,9
294,tt2404435,10
295,tt2267968,8
296,tt2140479,10
297,tt2005151,9
298,tt3608930,9
299,tt2788732,9
300,tt0267804,8
301,tt4196776,8
302,tt1640218,8
303,tt2264390,9
304,tt3774114,9
305,tt4160708,8
306,tt1802529,8
307,tt3621360,7
308,tt2925642,9
309,tt1778338,10
310,tt5895028,8
311,tt5281410,9
312,tt0822854,8
313,tt2251090,8
314,tt3691740,8
315,tt5164196,8
316,tt4589574,9
317,tt5164772,10
318,tt1520211,10
319,tt0077651,10
320,tt2105044,10
321,tt2535470,10
322,tt1457767,10
323,tt4428122,3
324,tt3065204,10
325,tt1478964,8
326,tt4776078,10
327,tt4062536,10
328,tt2548208,8
329,tt0475784,10
330,tt5368542,8
331,tt3337194,8
332,tt1124373,10
333,tt4192782,8
334,tt5707408,8
335,tt2294189,9
336,tt4786282,8
337,tt5673884,9
338,tt2660888,8
339,tt3322314,10
340,tt1860357,2
341,tt4526546,8
342,tt4145384,7
343,tt3594982,8
344,tt5562652,8
345,tt4126438,8
346,tt4897822,8
347,tt3531578,8
348,tt3385516,8
349,tt5481404,7
350,tt4146622,8
351,tt1124037,8
352,tt4698684,9
353,tt2654620,8
354,tt0098282,8
355,tt3174376,8
356,tt3799694,9
357,tt4159076,8
358,tt3520702,9
359,tt4574334,10
360,tt5210998,7
361,tt3195644,8
362,tt4335650,5
363,tt3544112,8
364,tt2618986,8
365,tt2433738,8
366,tt1289401,1
367,tt3779818,9
368,tt3148266,8
369,tt4132692,8
370,tt3230780,8
371,tt5547946,9
372,tt3738872,8
373,tt2827908,8
374,tt3250026,7
375,tt5257744,8
376,tt1587000,9
377,tt2661044,8
378,tt4168956,1
379,tt4158110,9
380,tt0775440,5
381,tt3353060,7
382,tt1151309,8
383,tt4505666,8
384,tt1699748,8
385,tt4428038,8
386,tt2149175,8
387,tt2234222,9
388,tt1316546,10
389,tt4455660,9
390,tt4229954,9
391,tt4474344,7
392,tt1759761,9
393,tt2575988,9
394,tt0113870,9
395,tt5564124,9
396,tt3516878,4
397,tt3103340,9
398,tt5016504,9
399,tt4816626,7
400,tt3743822,8
401,tt0104691,8
402,tt3014866,8
403,tt2025690,7
404,tt3498820,9
405,tt1528854,8
406,tt2720680,8
407,tt3771626,8
408,tt3270538,9
409,tt3587396,2
410,tt1179933,8
411,tt1712261,8
412,tt1431045,10
413,tt2304933,4
414,tt1494191,9
415,tt3882082,8
416,tt4005402,8
417,tt2488496,9
418,tt2140037,7
419,tt0110413,9
420,tt3703908,8
421,tt4019560,3
422,tt2357547,9
423,tt2474958,9
424,tt1951266,7
425,tt0075005,8
426,tt2954474,5
427,tt4935334,8
428,tt1969062,7
429,tt1390411,8
430,tt4503598,7
431,tt2948078,3
432,tt4532368,8
433,tt3774790,6
434,tt2820820,9
435,tt1033467,9
436,tt3520418,8
437,tt2070791,8
438,tt3530002,8
439,tt3332064,7
440,tt4800878,8
441,tt3152624,7
442,tt3533916,4
443,tt3319920,6
444,tt1270798,8
445,tt4172430,1
446,tt0364779,8
447,tt2170439,8
448,tt1856010,9
449,tt3556944,8
450,tt1355683,8
451,tt1291570,8
452,tt3076658,7
453,tt1705078,9
454,tt1671513,9
455,tt2347411,8
456,tt1558865,8
457,tt0379225,8
458,tt3029910,9
459,tt1609113,8
460,tt2461034,8
461,tt1344784,8
462,tt4076760,8
463,tt2381335,8
464,tt3268668,8
465,tt2679042,7
466,tt2215151,8
467,tt1051904,7
468,tt2124998,9
469,tt1137439,9
470,tt2795078,9
471,tt1645089,9
472,tt2561572,7
473,tt3148348,6
474,tt1558250,8
475,tt1895587,8
476,tt2401097,5
477,tt1596363,10
478,tt2891174,8
479,tt1663202,10
480,tt1913166,1
481,tt2486278,5
482,tt2467046,2
483,tt2179136,7
484,tt1809398,7
485,tt3467412,6
486,tt3021360,7
487,tt3682448,7
488,tt1661820,8
489,tt1418754,7
490,tt3397884,7
491,tt2386404,7
492,tt2379713,8
493,tt3569230,8
494,tt3659388,8
495,tt4163020,8
496,tt3688406,8
497,tt3460252,9
498,tt2554274,8
499,tt3316948,8
500,tt4178092,8
501,tt3177228,9
502,tt3526286,2
503,tt0239894,9
504,tt2028530,9
505,tt0117293,9
506,tt5189670,9
507,tt2799166,5
508,tt1332128,9
509,tt2323551,9
510,tt3701804,8
511,tt3170832,8
512,tt3302820,9
513,tt1227378,9
514,tt3230854,8
515,tt2752772,5
516,tt1814930,8
517,tt3868452,7
518,tt3687310,8
519,tt2488778,6
520,tt2719848,7
521,tt3118874,8
522,tt4046784,8
523,tt0813715,8
524,tt3276924,7
525,tt2120152,8
526,tt0088286,8
527,tt1528734,8
528,tt4185572,8
529,tt2637276,8
530,tt1727770,8
531,tt4427980,9
532,tt4189022,9
533,tt2494362,8
534,tt4422836,8
535,tt2403021,7
536,tt4016454,1
537,tt0900357,6
538,tt3605418,4
539,tt2118624,8
540,tt0445912,8
541,tt4126304,9
542,tt3317874,8
543,tt4836824,7
544,tt1879599,8
545,tt0815063,7
546,tt2707408,9
547,tt0437005,8
548,tt4529552,9
549,tt2395427,8
550,tt3322312,10
551,tt2910440,8
552,tt0458425,8
553,tt1626146,8
554,tt1014763,5
555,tt0473107,8
556,tt0087803,5
557,tt0317910,7
558,tt3253624,9
559,tt2393845,7
560,tt1029360,8
561,tt1392190,8
562,tt2126355,7
563,tt0369610,7
564,tt1781069,8
565,tt1166827,8
566,tt2515034,7
567,tt2820852,7
568,tt2517658,5
569,tt2937898,5
570,tt2802144,8
571,tt2948790,5
572,tt2436386,6
573,tt2381941,8
574,tt1850397,8
575,tt4323536,10
576,tt3892434,10
577,tt1503769,9
578,tt1111833,8
579,tt2273657,6
580,tt2199571,9
581,tt3235888,5
582,tt4047350,9
583,tt1286537,9
584,tt3268458,9
585,tt1951265,8
586,tt2944198,6
587,tt2207484,3
588,tt4299972,9
589,tt3501584,1
590,tt1935302,3
591,tt1780798,8
592,tt2577172,8
593,tt2793490,8
594,tt0816692,9
595,tt0105236,9
596,tt3032476,9
597,tt1099212,1
598,tt0418372,9
599,tt3577058,3
600,tt2322441,1
601,tt2165765,6
602,tt2474972,5
603,tt0097474,7
604,tt0095271,8
605,tt2911666,8
606,tt2446042,8
607,tt0106179,8
608,tt2923316,8
609,tt1945084,8
610,tt3157224,8
611,tt4044364,8
612,tt1204977,6
613,tt3387648,4
614,tt4145350,2
615,tt3107288,9
616,tt2567712,8
617,tt2198956,8
618,tt2004419,4
619,tt3593120,1
620,tt0460681,9
621,tt2714380,1
622,tt2562232,8
623,tt3480796,6
624,tt3138558,5
625,tt2039393,8
626,tt2310332,8
627,tt1649443,8
628,tt2669336,8
629,tt2980708,6
630,tt3116438,2
631,tt2011159,8
632,tt2396436,6
633,tt1584016,7
634,tt1413495,8
635,tt2452200,9
636,tt2788710,8
637,tt1600196,8
638,tt2359024,8
639,tt2980592,7
640,tt0455944,8
641,tt2740710,1
642,tt2457138,1
643,tt3322940,8
644,tt3416742,8
645,tt1742334,7
646,tt1571247,4
647,tt2041331,2
648,tt2545936,3
649,tt3186838,1
650,tt2713180,8
651,tt2396721,6
652,tt2267998,9
653,tt1790864,8
654,tt1772264,8
655,tt0365907,8
656,tt0086190,8
657,tt0076759,8
658,tt0080684,8
659,tt0121766,8
660,tt0121765,8
661,tt0120915,8
662,tt3361186,2
663,tt2389290,1
664,tt3099498,7
665,tt1921064,7
666,tt2481496,5
667,tt2872718,9
668,tt4026562,4
669,tt2543312,9
670,tt2872732,5
671,tt2193215,7
672,tt1666335,7
673,tt2420756,7
674,tt2397535,8
675,tt1988621,7
676,tt2917336,5
677,tt1958043,6
678,tt1791681,4
679,tt2870612,8
680,tt2015381,8
681,tt1528071,8
682,tt1631867,8
683,tt2326612,5
684,tt2321549,7
685,tt2300975,6
686,tt2631072,5
687,tt3504048,8
688,tt0791134,7
689,tt2409818,7
690,tt1572306,6
691,tt2390237,7
692,tt3514324,1
693,tt1361318,7
694,tt2109248,7
695,tt2924442,3
696,tt2294449,8
697,tt2004420,8
698,tt1975159,7
699,tt2282016,7
700,tt2071550,7
701,tt1535432,7
702,tt2281159,6
703,tt1411250,7
704,tt2226417,8
705,tt0404390,8
706,tt1272878,8
707,tt1392214,8
708,tt2167202,6
709,tt2396495,7
710,tt1650554,7
711,tt1454468,8
712,tt2881698,7
713,tt2900624,5
714,tt2040295,1
715,tt2374196,7
716,tt2309021,7
717,tt2413338,6
718,tt2230358,8
719,tt1662293,2
720,tt1800734,5
721,tt2106440,2
722,tt2249007,9
723,tt2406376,8
724,tt2193021,8
725,tt2486630,1
726,tt1670345,7
727,tt2724064,1
728,tt2537176,8
729,tt1840417,7
730,tt1210819,7
731,tt1553656,8
732,tt0970452,7
733,tt1984110,2
734,tt2005374,7
735,tt1408101,8
736,tt0419294,7
737,tt1491044,8
738,tt1398428,2
739,tt0465670,8
740,tt1555093,8
741,tt2404463,7
742,tt1212450,8
743,tt1535108,8
744,tt2241471,5
745,tt2364842,3
746,tt2274570,7
747,tt1433811,7
748,tt1980209,8
749,tt2318527,7
750,tt1929308,2
751,tt2113792,1
752,tt1683088,10
753,tt0903747,10
754,tt1925435,7
755,tt1530509,7
756,tt1213663,8
757,tt0425112,8
758,tt2184339,8
759,tt1674784,5
760,tt1160996,7
761,tt2053463,7
762,tt1981140,8
763,tt1276104,8
764,tt1483013,8
765,tt2188717,4
766,tt2620736,5
767,tt1663662,8
768,tt2180543,1
769,tt1828970,7
770,tt2449810,7
771,tt1854582,7
772,tt1612782,6
773,tt2072933,7
774,tt1905040,6
775,tt0816711,8
776,tt2051879,7
777,tt1887748,6
778,tt1927172,5
779,tt1288558,8
780,tt2290065,7
781,tt1817273,8
782,tt2302755,8
783,tt1245492,9
784,tt2064905,6
785,tt0489281,7
786,tt2097307,7
787,tt1506999,8
788,tt1551630,8
789,tt1911644,7
790,tt1753693,7
791,tt1870419,8
792,tt2071445,1
793,tt0795461,2
794,tt2085957,7
795,tt0882977,7
796,tt2081437,7
797,tt1045658,7
798,tt2078552,6
799,tt1345836,8
800,tt2375779,3
801,tt0948470,7
802,tt1362058,8
803,tt1161404,2
804,tt1723124,8
805,tt1645155,7
806,tt1827354,2
807,tt1877543,3
808,tt1684564,2
809,tt1313244,7
810,tt2025667,7
811,tt1611224,7
812,tt0103873,8
813,tt0466745,6
814,tt1132285,8
815,tt1984153,8
816,tt2231554,9
817,tt1991245,7
818,tt1757742,7
819,tt2197797,9
820,tt1964634,2
821,tt2050633,7
822,tt0473553,7
823,tt1568346,9
824,tt1077368,7
825,tt1861279,2
826,tt1399683,6
827,tt1778304,8
828,tt1989475,8
829,tt1985443,9
830,tt1816597,8
831,tt2180333,6
832,tt0089885,8
833,tt0092076,7
834,tt0357507,6
835,tt1848832,6
836,tt1714127,6
837,tt0857295,8
838,tt0175526,7
839,tt1480656,1
840,tt1879012,4
841,tt1748207,4
842,tt1740725,4
843,tt1753496,8
844,tt1297919,8
845,tt1838544,7
846,tt1219289,8
847,tt1748179,7
848,tt1438173,3
849,tt0393635,8
850,tt1718714,2
851,tt0498399,8
852,tt1172570,7
853,tt1411697,7
854,tt1711018,7
855,tt1446714,9
856,tt2042447,1
857,tt0471042,7
858,tt1366365,5
859,tt0439100,9
860,tt2242025,8
861,tt0091209,8
862,tt1119176,9
863,tt1954347,8
864,tt1836195,8
865,tt1641388,4
866,tt1899353,9
867,tt1289406,8
868,tt1020530,10
869,tt1438534,4
870,tt1214962,8
871,tt0362478,7
872,tt1179071,4
873,tt1838722,7
874,tt0800369,8
875,tt1228705,8
876,tt0458339,8
877,tt0848228,9
878,tt0109506,9
879,tt0111686,8
880,tt0401855,7
881,tt0134847,8
882,tt0088247,9
883,tt1064744,8
884,tt1470022,6
885,tt1053424,8
886,tt1434435,10
887,tt1298594,7
888,tt1874779,1
889,tt1659211,4
890,tt1100053,7
891,tt1912981,2
892,tt1027820,6
893,tt0082418,8
894,tt2122424,1
895,tt0436343,6
896,tt2061822,1
897,tt1658837,8
898,tt1416336,7
899,tt1592576,7
900,tt0779982,8
901,tt0095990,7
902,tt0422401,7
903,tt1401152,8
904,tt1023500,7
905,tt1582198,6
906,tt1971558,3
907,tt1649444,7
908,tt1988781,1
909,tt1701990,7
910,tt0307292,2
911,tt1756851,4
912,tt1486192,7
913,tt1337057,8
914,tt1391034,6
915,tt0420294,8
916,tt0094862,8
917,tt0367959,7
918,tt0245674,8
919,tt0490076,8
920,tt0384806,6
921,tt0432021,7
922,tt0359013,7
923,tt1185266,2
924,tt0162661,7
925,tt0187738,7
926,tt0085333,8
927,tt0070047,7
928,tt0080761,7
929,tt0054215,8
930,tt1465505,8
931,tt0089175,8
932,tt1438176,8
933,tt1601913,8
934,tt1830617,7
935,tt1462758,8
936,tt0802948,8
937,tt1228933,8
938,tt0907676,6
939,tt0780645,6
940,tt0454839,8
941,tt0949731,7
942,tt1270761,7
943,tt1650062,7
944,tt1296899,6
945,tt1334102,7
946,tt0805570,9
947,tt1220198,7
948,tt0838247,6
949,tt1220214,8
950,tt0947798,7
951,tt1232783,6
952,tt1148204,8
953,tt0814685,8
954,tt0479528,7
955,tt1028528,8
956,tt0808279,6
957,tt1865567,3
958,tt1650042,7
959,tt1767382,8
960,tt0439815,7
961,tt0096256,7
962,tt0090605,8
963,tt0094761,8
964,tt0093773,8
965,tt1560985,7
966,tt0492044,6
967,tt0093177,8
968,tt0092991,8
969,tt0082010,8
970,tt0280609,8
971,tt0397101,5
972,tt0806203,6
973,tt0285531,8
974,tt0091064,8
975,tt0100814,8
976,tt0145531,7
977,tt0288477,7
978,tt1714208,10
979,tt0373883,7
980,tt0406759,6
981,tt0758730,7
982,tt0418819,7
983,tt0146675,7
984,tt1788391,5
985,tt1139668,5
986,tt1560978,3
987,tt0455857,3
988,tt1464580,8
989,tt0084516,8
990,tt0119081,8
991,tt0329101,8
992,tt1179056,5
993,tt0093437,8
994,tt0830558,8
995,tt0780653,7
996,tt0758746,7
997,tt1017460,5
998,tt0087800,8
999,tt0498353,7
1000,tt0999913,7
1001,tt1093357,6
1002,tt1706593,7
1003,tt2040560,7
1004,tt0892899,6
1005,tt1594562,7
1006,tt0381966,7
1007,tt1781775,6
1008,tt1601475,7
1009,tt1596365,8
1010,tt1242432,9
1011,tt0873886,7
1012,tt1448755,8
1013,tt0384286,3
1014,tt0242527,8
1015,tt0263488,8
1016,tt0303816,8
1017,tt0309593,8
1018,tt0338095,9
1019,tt0251736,7
1020,tt0210070,8
1021,tt0256009,6
1022,tt0450278,8
1023,tt0435625,8
1024,tt0388230,7
1025,tt0404032,6
1026,tt0144084,7
1027,tt1139797,7
1028,tt0289043,8
1029,tt1132626,8
1030,tt0206314,8
1031,tt1188729,8
1032,tt0414982,6
1033,tt0195714,8
1034,tt1077258,7
1035,tt0416315,8
1036,tt1038988,9
1037,tt1245112,9
1038,tt0862856,8
1039,tt0890870,8
1040,tt0395584,8
1041,tt1233227,8
1042,tt1029234,9
1043,tt0426459,8
1044,tt1127180,8
1045,tt0432348,8
1046,tt1060277,8
1047,tt0844479,8
1048,tt0856288,8
1049,tt0387564,8
1050,tt0286751,7
1051,tt0489270,8
1052,tt1220213,8
1053,tt1504403,5
1054,tt0129332,8
1055,tt0120082,7
1056,tt0099052,7
1057,tt0117571,8
1058,tt0106308,9
1059,tt0123755,8
1060,tt0185937,7
1061,tt0133751,8
1062,tt0120004,7
1063,tt0146336,7
1064,tt0119675,7
1065,tt0119345,6
1066,tt0114508,6
1067,tt0117894,8
1068,tt0104409,7
1069,tt0100258,6
1070,tt0144120,6
1071,tt0103956,7
1072,tt0099253,8
1073,tt0118583,7
1074,tt0103644,8
1075,tt0113253,7
1076,tt0120694,7
1077,tt0103919,8
1078,tt1100051,8
1079,tt1525890,6
1080,tt0134619,8
1081,tt1187064,8
1082,tt1323045,7
1083,tt1034032,7
1084,tt0363547,8
1085,tt1477076,8
1086,tt1622979,8
1087,tt1826635,8
1088,tt0106664,7
1089,tt1389127,7
1090,tt1637688,7
1091,tt1462041,7
1092,tt1452628,6
1093,tt1345772,7
1094,tt0437179,6
1095,tt1912982,6
1096,tt1297943,7
