,film_id,rank
207,tt17493732,7
208,tt13365348,5
209,tt13487930,7
210,tt13487928,5
211,tt15294776,6
212,tt15294772,5
213,tt10576748,9
214,tt15250408,7
215,tt14115732,7
216,tt15294766,5
217,tt15294764,5
218,tt13487920,5
219,tt13487918,5
220,tt16861750,6
221,tt16861778,7
222,tt16861722,6
223,tt10576736,8
224,tt10576730,7
225,tt15294760,4
226,tt15330706,4
227,tt13487910,4
228,tt13487896,5
229,tt16861776,7
230,tt16860902,7
231,tt10576682,8
232,tt10576598,8
233,tt0945698,5
234,tt15175912,5
235,tt15133604,5
236,tt13487888,5
237,tt13487884,6
238,tt16860888,8
239,tt16860882,8
240,tt14797632,8
241,tt4120532,7
242,tt4120524,5
243,tt11204260,7
244,tt12319252,8
245,tt12319248,7
246,tt1036067,6
247,tt1036062,7
248,tt0914409,4
249,tt0901757,5
250,tt12319242,7
251,tt12319240,7
252,tt0318997,7
253,tt1038222,7
254,tt5811488,7
255,tt0892480,6
256,tt0888750,5
257,tt12319236,8
258,tt12319232,6
259,tt0384680,8
260,tt8150814,4
261,tt8893974,10
262,tt8310474,4
263,tt9701942,7
264,tt9701940,7
265,tt6566576,8
266,tt11286314,10
267,tt13412252,6
268,tt8721424,9
269,tt13978306,2
270,tt11233960,7
271,tt10293406,9
272,tt9100054,6
273,tt8022768,8
274,tt8022760,7
275,tt11337908,7
276,tt13281562,7
277,tt13281556,8
278,tt8022752,8
279,tt8014758,9
280,tt11570202,3
281,tt14642910,2
282,tt14642906,2
283,tt10888878,5
284,tt12025602,3
285,tt12025600,6
286,tt13281554,7
287,tt13281552,6
288,tt5180504,3
289,tt11655050,4
290,tt11655040,4
291,tt7986260,8
292,tt8014756,8
293,tt11967868,7
294,tt11933740,6
295,tt13187556,6
296,tt13187552,6
297,tt14642908,3
298,tt14642904,3
299,tt11655028,4
300,tt11655020,3
301,tt7831074,7
302,tt8014750,6
303,tt11967858,8
304,tt11846880,7
305,tt13187550,6
306,tt13142458,6
307,tt14642860,3
308,tt14642862,2
309,tt8231356,1
310,tt8231354,2
311,tt11655010,3
312,tt11655000,3
313,tt7757530,8
314,tt7258794,8
315,tt14642858,2
316,tt13053240,3
317,tt12025598,6
318,tt11389804,6
319,tt13142436,7
320,tt13008054,7
321,tt11654982,4
322,tt11277244,7
323,tt15850662,5
324,tt6402468,3
325,tt3322314,2
326,tt6741924,2
327,tt6741922,2
328,tt6741920,2
329,tt10293970,6
330,tt10293968,6
331,tt6741918,2
332,tt6741916,2
333,tt11542210,7
334,tt12993068,7
335,tt12993062,8
336,tt12993060,7
337,tt12993056,6
338,tt8231352,1
339,tt12969182,8
340,tt12969180,8
341,tt6741914,2
342,tt10293966,7
343,tt10293964,6
344,tt12969168,7
345,tt12969162,8
346,tt10293962,6
347,tt10293960,7
348,tt12938140,8
349,tt12938130,7
350,tt8270858,8
351,tt8407440,8
352,tt6741912,3
353,tt12844884,6
354,tt12604266,5
355,tt8407436,8
356,tt8366110,7
357,tt6741910,2
358,tt13024974,7
359,tt15311034,6
360,tt15311032,8
361,tt6741908,2
362,tt10293958,7
363,tt10293956,6
364,tt8366066,7
365,tt8334672,7
366,tt6741906,2
367,tt6415098,2
368,tt15311030,7
369,tt15311028,7
370,tt8334654,6
371,tt8201304,5
372,tt10293954,7
373,tt10293940,7
374,tt6401054,2
375,tt6312068,2
376,tt15311022,7
377,tt14129042,8
378,tt8201290,6
379,tt7614682,6
380,tt3842536,6
381,tt3807714,6
382,tt8231350,3
383,tt10124676,7
384,tt10124664,6
385,tt14139410,6
386,tt14139412,5
387,tt12940504,6
388,tt15458040,6
389,tt15458044,6
390,tt14139406,3
391,tt14139404,5
392,tt3842530,6
393,tt3842524,9
394,tt14139402,5
395,tt14139394,5
396,tt15458042,8
397,tt15458038,6
398,tt10124652,5
399,tt10124632,6
400,tt14139398,5
401,tt14139392,6
402,tt15458022,6
403,tt15458018,7
404,tt3842522,8
405,tt3843946,10
406,tt14139386,4
407,tt14139382,6
408,tt10124628,8
409,tt9733154,9
410,tt15458016,5
411,tt13148458,6
412,tt14139376,6
413,tt14139374,5
414,tt8231348,3
415,tt14139328,5
416,tt14139326,4
417,tt15327930,6
418,tt15327928,1
419,tt15327926,6
420,tt6851502,7
421,tt6851500,7
422,tt6851496,7
423,tt14139336,4
424,tt14069042,5
425,tt3842518,6
426,tt3841386,7
427,tt8231346,2
428,tt6851494,6
429,tt6851492,6
430,tt15327922,5
431,tt15223376,4
432,tt14139258,3
433,tt14038160,4
434,tt3841382,8
435,tt3841380,10
436,tt6851490,5
437,tt14139080,5
438,tt14139074,5
439,tt15139794,6
440,tt14787320,4
441,tt8231344,1
442,tt13433812,9
443,tt14093800,7
444,tt14093794,7
445,tt14093778,8
446,tt14093768,8
447,tt14093194,10
448,tt14093190,7
449,tt14139068,4
450,tt11568606,2
451,tt6851488,5
452,tt14093184,6
453,tt14093178,7
454,tt14093128,6
455,tt8231342,2
456,tt14093114,9
457,tt14093106,8
458,tt14093098,9
459,tt6798708,5
460,tt6807344,6
461,tt3821872,6
462,tt3256392,7
463,tt8231340,2
464,tt8231338,3
465,tt14850292,9
466,tt14146694,5
467,tt14093074,6
468,tt14093064,6
469,tt7836784,10
470,tt7694320,10
471,tt7725680,8
472,tt7634444,7
473,tt9699202,8
474,tt9699204,8
475,tt14138838,6
476,tt14138778,6
477,tt14092966,7
478,tt14092962,8
479,tt10919420,9
480,tt15269884,9
481,tt14459174,9
482,tt15215462,9
483,tt9699196,9
484,tt7634434,10
485,tt7655292,9
486,tt14138672,6
487,tt13664756,6
488,tt14092866,8
489,tt14092862,8
490,tt15215460,9
491,tt15215458,8
492,tt15215364,9
493,tt9699194,6
494,tt14092824,7
495,tt14092808,7
496,tt13664442,6
497,tt7643978,8
498,tt7608280,9
499,tt9699192,6
500,tt9699186,6
501,tt13267234,8
502,tt13267224,8
503,tt13267206,10
504,tt13267198,5
505,tt11568508,6
506,tt7608276,8
507,tt7360754,10
508,tt15215360,9
509,tt15215362,8
510,tt11979940,8
511,tt9699190,6
512,tt9699184,7
513,tt0876668,5
514,tt0876667,5
515,tt5811446,6
516,tt12319222,7
517,tt12319216,7
518,tt0885595,6
519,tt0852751,5
520,tt0455944,6
521,tt1617661,4
522,tt6723592,3
523,tt9620292,10
524,tt5027774,9
525,tt8579674,9
526,tt5808352,6
527,tt12319212,7
528,tt11640234,6
529,tt13400006,8
530,tt13639522,7
531,tt13639520,6
532,tt13639516,9
533,tt13639512,7
534,tt13639506,7
535,tt13639502,8
536,tt13639494,8
537,tt5575678,9
538,tt6194598,8
539,tt6194600,9
540,tt6194596,9
541,tt6194594,7
542,tt6194592,7
543,tt6215170,4
544,tt6215162,3
545,tt6782588,8
546,tt1037264,8
547,tt11640230,6
548,tt11640228,6
549,tt13639488,10
550,tt13639482,10
551,tt13639478,6
552,tt6194590,10
553,tt6194588,7
554,tt6194584,7
555,tt13639468,5
556,tt13639464,5
557,tt6676764,3
558,tt13639460,6
559,tt6215164,3
560,tt6215160,4
561,tt13639458,5
562,tt6194586,7
563,tt6194582,7
564,tt6194580,7
565,tt6194578,7
566,tt6194574,10
567,tt6194572,7
568,tt6194570,10
569,tt13639452,6
570,tt13639448,6
571,tt13639444,6
572,tt6194568,9
573,tt6194566,8
574,tt6194564,7
575,tt13639436,6
576,tt13639430,6
577,tt13639060,6
578,tt0139654,9
579,tt10919380,6
580,tt8201852,5
581,tt1656177,4
582,tt10808832,5
583,tt0805647,5
584,tt2562232,10
585,tt1895587,7
586,tt1126590,8
587,tt2707848,3
588,tt2095649,9
589,tt0179477,1
590,tt3544112,9
591,tt2910904,9
592,tt2334873,8
593,tt0218080,1
594,tt7545524,7
595,tt1489887,7
596,tt7286456,9
597,tt3794354,9
598,tt0410650,2
599,tt0120841,6
600,tt0114508,6
601,tt2140479,9
602,tt5886046,5
603,tt1051906,9
604,tt7975244,4
605,tt2283362,3
606,tt3513548,7
607,tt6673612,6
608,tt8633478,6
609,tt1018765,6
610,tt8442670,2
611,tt9173418,4
612,tt8663516,8
613,tt8000718,6
614,tt4729430,10
615,tt11057644,7
616,tt2990140,7
617,tt11024272,6
618,tt4225622,9
619,tt6111574,10
620,tt1726592,9
621,tt10962368,6
622,tt10121392,5
623,tt12792418,10
624,tt0993840,5
625,tt10418662,2
626,tt13393728,7
627,tt13446126,6
628,tt14599938,5
629,tt6878306,6
630,tt7134908,9
631,tt10042144,9
632,tt10664166,8
633,tt8157220,4
634,tt8157218,6
635,tt11052470,9
636,tt14649676,8
637,tt14649674,8
638,tt10664152,8
639,tt10613666,9
640,tt8157216,5
641,tt8157214,5
642,tt8157212,5
643,tt14649670,10
644,tt14649666,10
645,tt14649668,7
646,tt5774002,6
647,tt10922042,7
648,tt10922044,7
649,tt8157210,5
650,tt8157208,4
651,tt10613660,8
652,tt10613658,8
653,tt9381622,4
654,tt14540556,5
655,tt14540522,4
656,tt14649664,7
657,tt14649662,8
658,tt8157206,3
659,tt8157204,5
660,tt6900132,5
661,tt14649656,8
662,tt14649654,8
663,tt12478536,10
664,tt10922040,6
665,tt10922038,6
666,tt9310330,2
667,tt14202978,2
668,tt14540516,3
669,tt14540512,4
670,tt14202952,2
671,tt14202930,3
672,tt10613656,7
673,tt10042142,9
674,tt10642756,6
675,tt10642752,5
676,tt14540506,6
677,tt14540494,4
678,tt9561862,7
679,tt14536156,4
680,tt14519762,3
681,tt14202900,3
682,tt14202866,2
683,tt12015040,3
684,tt10619746,3
685,tt9749938,4
686,tt14540486,3
687,tt11449098,4
688,tt14536144,9
689,tt14536118,7
690,tt8824648,7
691,tt14484018,3
692,tt14484016,7
693,tt5908782,10
694,tt5908780,8
695,tt11239552,6
696,tt11501482,5
697,tt11501484,6
698,tt11501478,7
699,tt11501480,5
700,tt14484014,6
701,tt14484010,5
702,tt14484008,9
703,tt11501472,6
704,tt14484004,7
705,tt11501474,6
706,tt5707984,8
707,tt5908778,7
708,tt14536160,8
709,tt10468230,7
710,tt11501476,8
711,tt11501464,6
712,tt11501468,5
713,tt14536106,2
714,tt5908776,7
715,tt5705890,7
716,tt14536130,5
717,tt14484002,3
718,tt14483992,5
719,tt11501466,4
720,tt11501456,7
721,tt11501454,6
722,tt9064858,10
723,tt11644344,10
724,tt11644340,9
725,tt11501462,7
726,tt11501452,5
727,tt11644336,9
728,tt11644330,9
729,tt11501458,6
730,tt9072226,10
731,tt9072224,10
732,tt11501450,7
733,tt9072222,7
734,tt9072220,8
735,tt9072216,9
736,tt9072214,10
737,tt7178640,5
738,tt3152592,5
739,tt2980592,9
740,tt4916630,6
741,tt0084787,6
742,tt7510346,1
743,tt0790736,7
744,tt0443489,6
745,tt8544498,5
746,tt7349950,8
747,tt0339291,7
748,tt6288124,3
749,tt0448115,9
750,tt1477834,10
751,tt0308383,9
752,tt1226837,10
753,tt11044858,2
754,tt12882620,6
755,tt4555426,7
756,tt12298506,8
757,tt7945440,9
758,tt5363618,10
759,tt10612922,4
760,tt1334260,9
761,tt6571548,9
762,tt1587310,6
763,tt10618286,3
764,tt9893250,9
765,tt0105414,8
766,tt11161474,10
767,tt3460252,9
768,tt0947802,8
769,tt9777644,8
770,tt0935075,10
771,tt10161886,10
772,tt10514222,6
773,tt6611916,9
774,tt9256460,10
775,tt9256456,10
776,tt9256454,10
777,tt9256452,8
778,tt9256450,9
779,tt9256448,8
780,tt8490718,7
781,tt9261376,4
782,tt9261374,3
783,tt9261372,4
784,tt9261368,5
785,tt9261366,5
786,tt9261364,3
787,tt9261360,6
788,tt4786824,10
789,tt8071436,10
790,tt9812724,10
791,tt10642834,6
792,tt4155144,1
793,tt9256906,7
794,tt9141488,5
795,tt9812712,8
796,tt9812706,8
797,tt9261354,5
798,tt8490712,6
799,tt9698442,8
800,tt10805764,9
801,tt10805762,7
802,tt9812694,10
803,tt9812688,9
804,tt9145880,2
805,tt14223856,1
806,tt14223852,1
807,tt14223846,2
808,tt14223844,2
809,tt9812682,8
810,tt9812678,10
811,tt14223838,2
812,tt14223836,2
813,tt10805760,7
814,tt10805758,6
815,tt9812668,8
816,tt8071438,8
817,tt10805756,6
818,tt10772282,7
819,tt11612120,3
820,tt13596242,3
821,tt13596236,5
822,tt12076644,7
823,tt12625096,4
824,tt11589622,4
825,tt13459888,7
826,tt13813030,6
827,tt13596234,3
828,tt13596232,2
829,tt13596226,2
830,tt13596224,4
831,tt13618838,6
832,tt13618836,6
833,tt13618834,4
834,tt13618832,4
835,tt13596222,3
836,tt13596220,4
837,tt10989904,3
838,tt13596214,4
839,tt13400438,4
840,tt13618830,5
841,tt13618828,5
842,tt10048342,9
843,tt12984026,9
844,tt10062322,9
845,tt11814828,6
846,tt11814826,2
847,tt13618826,6
848,tt13015952,4
849,tt10989900,2
850,tt10989896,2
851,tt10515726,7
852,tt10515724,6
853,tt10515722,7
854,tt11814816,8
855,tt11800266,7
856,tt10989886,3
857,tt10989882,3
858,tt10989876,3
859,tt10062320,7
860,tt11662356,7
861,tt11662332,7
862,tt10515718,7
863,tt10515714,6
864,tt10329134,10
865,tt10515716,5
866,tt10062318,9
867,tt10062314,9
868,tt11630932,6
869,tt11372632,5
870,tt10515712,5
871,tt10098834,5
872,tt12850322,3
873,tt13050046,3
874,tt13050044,4
875,tt13050042,4
876,tt4648786,6
877,tt6483364,6
878,tt6320628,7
879,tt6924650,4
880,tt10062312,9
881,tt13050040,4
882,tt13050034,4
883,tt11401822,6
884,tt11316620,6
885,tt11286746,5
886,tt10062310,9
887,tt13050030,3
888,tt13050028,3
889,tt13050026,3
890,tt13837672,6
891,tt13847648,6
892,tt13847642,6
893,tt13847638,6
894,tt13847634,6
895,tt13049870,4
896,tt11056160,5
897,tt11056146,6
898,tt1571234,8
899,tt10627584,10
900,tt1070874,7
901,tt0423461,10
902,tt10938590,6
903,tt10884082,6
904,tt9815454,8
905,tt10384352,9
906,tt10384350,9
907,tt13049868,4
908,tt13049866,2
909,tt10884066,3
910,tt10674820,5
911,tt9695694,7
912,tt10384348,7
913,tt10384346,6
914,tt10767966,8
915,tt10767964,5
916,tt9827854,7
917,tt11025040,6
918,tt10767962,6
919,tt10767960,4
920,tt7074784,9
921,tt7074786,10
922,tt13049862,2
923,tt13049856,2
924,tt7074792,8
925,tt7074794,7
926,tt11034212,8
927,tt11034210,7
928,tt11034208,8
929,tt11034204,9
930,tt13049852,2
931,tt13049848,2
932,tt13049842,3
933,tt10262630,7
934,tt12233148,8
935,tt12233138,7
936,tt12867810,6
937,tt13298392,6
938,tt13298390,5
939,tt13298388,6
940,tt12232950,5
941,tt10767958,6
942,tt10767956,6
943,tt10767954,6
944,tt7070312,8
945,tt7029992,6
946,tt12232948,5
947,tt8134470,10
948,tt9256894,10
949,tt9256892,10
950,tt12232944,7
951,tt12232938,6
952,tt12232928,7
953,tt12232922,7
954,tt12232892,7
955,tt12188482,7
956,tt13298384,5
957,tt13298382,6
958,tt13298378,6
959,tt11034202,9
960,tt10076188,9
961,tt13298376,5
962,tt13298374,8
963,tt13177242,5
964,tt13298372,6
965,tt13298370,5
966,tt7070306,9
967,tt7028724,9
968,tt13298366,5
969,tt9256890,10
970,tt9256886,10
971,tt13298362,6
972,tt13298360,7
973,tt13298358,7
974,tt10767952,8
975,tt10767950,7
976,tt9256888,10
977,tt9256866,10
978,tt10767948,8
979,tt9212498,2
980,tt7709862,3
981,tt13298354,7
982,tt13298310,7
983,tt3461002,9
984,tt6667766,9
985,tt7549642,5
986,tt8368550,7
987,tt8367054,8
988,tt7549638,5
989,tt7780758,3
990,tt3461006,9
991,tt3460996,8
992,tt3460998,5
993,tt10009170,6
994,tt10014162,6
995,tt10014150,4
996,tt8329046,9
997,tt8292740,7
998,tt10014140,4
999,tt10014102,4
1000,tt7780756,4
1001,tt7731480,4
1002,tt8227804,4
1003,tt10850932,8
1004,tt11194594,6
1005,tt11194592,10
1006,tt11194588,9
1007,tt11194590,8
1008,tt11194586,8
1009,tt11194584,7
1010,tt11194582,8
1011,tt11194580,9
1012,tt3460990,7
1013,tt6146586,7
1014,tt4425200,6
1015,tt2911666,6
1016,tt3460988,7
1017,tt3460980,7
1018,tt7731472,8
1019,tt13368804,10
1020,tt13422276,10
1021,tt13422250,10
1022,tt13403080,10
1023,tt10014062,8
1024,tt0258000,9
1025,tt1674784,7
1026,tt0099524,1
1027,tt0104187,2
1028,tt0103596,1
1029,tt8111974,6
1030,tt4125428,7
1031,tt4125424,7
1032,tt4125426,8
1033,tt7620518,6
1034,tt7620520,5
1035,tt10952332,3
1036,tt13397582,10
1037,tt13397570,10
1038,tt10952326,6
1039,tt10014052,9
1040,tt10014044,8
1041,tt10014036,6
1042,tt9866072,4
1043,tt6772802,6
1044,tt11194576,9
1045,tt3460982,7
1046,tt3460978,9
1047,tt3208502,8
1048,tt11194572,7
1049,tt11194574,8
1050,tt11566164,5
1051,tt6214928,9
1052,tt7488208,2
1053,tt4788934,8
1054,tt11285908,2
1055,tt2235695,2
1056,tt7471904,6
1057,tt7549654,5
1058,tt6667762,5
1059,tt9569738,6
1060,tt9569744,6
1061,tt1556214,2
1062,tt0341555,2
1063,tt10682266,5
1064,tt7846844,5
1065,tt12987894,10
1066,tt3460974,7
1067,tt3105298,8
1068,tt10150950,8
1069,tt10150948,9
1070,tt10946634,7
1071,tt10946632,8
1072,tt11680468,5
1073,tt12521722,6
1074,tt12521718,6
1075,tt8111972,5
1076,tt8111968,6
1077,tt10590368,4
1078,tt10590366,5
1079,tt4125422,6
1080,tt4125420,8
1081,tt9569752,10
1082,tt9569728,7
1083,tt12521714,5
1084,tt12521706,5
1085,tt10886166,3
1086,tt7556122,8
1087,tt1643885,8
1088,tt1643884,9
1089,tt1625485,5
1090,tt10590364,4
1091,tt10590362,4
1092,tt12475910,3
1093,tt8054536,4
1094,tt7967172,6
1095,tt3089166,8
1096,tt3086904,6
1097,tt9569736,8
1098,tt9569734,7
1099,tt12475912,3
